AdjOE_diff,AdjDE_diff,EFG%_diff,EFGD%_diff,TOR_diff,TORD_diff,ORB_diff,DRB_diff,ADJ T_diff,WAB_diff,y,TeamA,TeamB
-4.043999999999997,-2.2353999999999985,-1.0,-1.3999999999999986,-2.1000000000000014,4.300000000000001,-6.299999999999997,3.8999999999999986,2.238900000000001,0.3839299999999999,0,Tennessee,Michigan St.
-3.7109999999999985,-4.184400000000011,-0.6000000000000014,0.0,-2.3000000000000007,2.8000000000000007,-9.399999999999999,-1.0,-2.4193,1.13633,1,Butler,Michigan St.
3.7109999999999985,4.184400000000011,0.6000000000000014,0.0,2.3000000000000007,-2.8000000000000007,9.399999999999999,1.0,2.4193,-1.13633,0,Michigan St.,Butler
4.521000000000001,-3.7036000000000087,1.6000000000000014,-3.1999999999999957,-1.8000000000000007,0.6999999999999993,-1.2999999999999972,0.19999999999999574,2.720100000000002,0.3902200000000011,1,Duke,West Virginia
-4.521000000000001,3.7036000000000087,-1.6000000000000014,3.1999999999999957,1.8000000000000007,-0.6999999999999993,1.2999999999999972,-0.19999999999999574,-2.720100000000002,-0.3902200000000011,0,West Virginia,Duke
11.974000000000004,-0.41509999999999536,-0.5,-2.8999999999999986,-2.1999999999999993,-0.3000000000000007,10.300000000000004,4.899999999999999,1.9062000000000054,3.7697900000000004,1,Duke,Butler
-11.974000000000004,0.41509999999999536,0.5,2.8999999999999986,2.1999999999999993,0.3000000000000007,-10.300000000000004,-4.899999999999999,-1.9062000000000054,-3.7697900000000004,0,Butler,Duke
2.067999999999998,-4.9099000000000075,-0.5,-0.29999999999999716,0.8000000000000007,4.0,0.8000000000000043,1.8999999999999986,1.7309000000000054,0.5840742999999999,1,Clemson,UAB
-2.067999999999998,4.9099000000000075,0.5,0.29999999999999716,-0.8000000000000007,-4.0,-0.8000000000000043,-1.8999999999999986,-1.7309000000000054,-0.5840742999999999,0,UAB,Clemson
-1.0819999999999936,-5.739000000000004,1.1000000000000014,-2.5,3.1999999999999993,3.1999999999999993,2.3999999999999986,4.5,4.077999999999996,2.9062,1,UNC Asheville,Little Rock
1.0819999999999936,5.739000000000004,-1.1000000000000014,2.5,-3.1999999999999993,-3.1999999999999993,-2.3999999999999986,-4.5,-4.077999999999996,-2.9062,0,Little Rock,UNC Asheville
10.250399999999999,-1.0180000000000007,4.799999999999997,2.3999999999999986,-3.6999999999999993,-3.400000000000002,-6.0,0.10000000000000142,2.9739000000000004,3.81447,1,UTSA,Alabama St.
-10.250399999999999,1.0180000000000007,-4.799999999999997,-2.3999999999999986,3.6999999999999993,3.400000000000002,6.0,-0.10000000000000142,-2.9739000000000004,-3.81447,0,Alabama St.,UTSA
4.756,6.238399999999999,1.2000000000000028,3.0,-0.6999999999999993,3.700000000000003,1.0,7.899999999999999,3.308800000000005,-0.21571000000000007,1,VCU,USC
-4.756,-6.238399999999999,-1.2000000000000028,-3.0,0.6999999999999993,-3.700000000000003,-1.0,-7.899999999999999,-3.308800000000005,0.21571000000000007,0,USC,VCU
2.266999999999996,-0.383899999999997,1.2999999999999972,0.8000000000000043,-3.700000000000003,-0.10000000000000142,-12.199999999999996,-0.09999999999999787,3.0774000000000044,-2.7370520000000003,1,Butler,Old Dominion
-2.266999999999996,0.383899999999997,-1.2999999999999972,-0.8000000000000043,3.700000000000003,0.10000000000000142,12.199999999999996,0.09999999999999787,-3.0774000000000044,2.7370520000000003,0,Old Dominion,Butler
4.858000000000004,-8.206099999999992,-1.3999999999999986,-3.0999999999999943,-2.8000000000000007,0.0,-3.3000000000000007,-3.8999999999999986,6.703600000000009,11.76726,1,BYU,Wofford
-4.858000000000004,8.206099999999992,1.3999999999999986,3.0999999999999943,2.8000000000000007,0.0,3.3000000000000007,3.8999999999999986,-6.703600000000009,-11.76726,0,Wofford,BYU
