Team,AdjOE,AdjDE,BARTHAG,EFG%,EFGD%,TOR,TORD,ORB,DRB,ADJ T,Season,WAB
North Dakota,96.0652,115.382,0.10841,47.2,56.3,17.5,13.6,26.8,25.8,67.4319,2022,-20.6813
Princeton,111.538,105.892,0.645053,56.7,51.3,14.5,15.5,24.8,23.5,66.852,2022,-2.05345
Saint Louis,108.501,96.7473,0.788932,50.6,48.2,18.7,18.0,33.8,26.5,68.0216,2022,-1.51532
Arizona St.,100.634,91.9791,0.737719,47.1,46.3,17.3,19.6,24.9,30.3,67.2837,2022,-4.15373
Purdue Fort Wayne,99.0663,102.377,0.406611,53.1,53.4,19.2,21.6,22.4,27.1,68.2636,2022,0.0
Iona,106.9,98.5642,0.71781,50.7,46.6,17.9,19.0,31.8,29.7,69.3591,2022,-0.699725
Stetson,96.0957,108.335,0.201217,48.8,53.0,19.5,16.1,28.2,27.5,65.5423,2022,-14.5898
Marshall,100.253,105.893,0.347621,49.4,52.0,18.1,17.8,27.3,28.1,72.4168,2022,-14.1244
Eastern Michigan,94.5467,106.565,0.201639,48.2,51.6,19.2,16.9,23.3,28.4,69.449,2022,-15.431
Niagara,98.4308,101.811,0.404124,49.3,48.2,16.7,17.1,23.1,27.1,64.3381,2022,-10.4798
Campbell,100.149,102.442,0.435283,51.3,50.6,16.4,18.3,22.2,26.1,62.224,2022,-8.79858
Mercer,105.824,105.191,0.517245,52.9,52.8,18.3,15.8,24.5,26.5,64.9117,2022,-9.67196
St. Bonaventure,107.338,98.7333,0.723313,50.5,50.3,15.5,19.1,26.9,27.5,65.4638,2022,-0.510958
Oregon St.,105.316,109.417,0.39191,49.2,55.0,18.2,17.5,26.2,34.0,66.6612,2022,-16.152
Lipscomb,101.638,108.729,0.315291,52.3,51.5,19.0,14.1,22.7,28.0,69.3426,2022,-12.4277
Kennesaw St.,103.64,109.044,0.357908,51.8,53.1,17.4,18.2,28.7,27.9,66.2497,2022,-11.9745
James Madison,102.236,106.302,0.389703,51.1,53.3,17.7,20.6,25.9,31.5,68.9809,2022,-8.32241
Georgetown,104.178,104.618,0.48791,46.2,53.6,18.8,18.0,32.3,29.9,70.0306,2022,-13.0109
USC Upstate,101.302,109.24,0.295772,51.3,51.6,18.7,17.8,22.3,30.8,68.4592,2022,-10.6517
Morgan St.,93.66,105.156,0.208937,46.1,51.2,21.2,23.2,31.4,29.9,71.5888,2022,-10.7959
New Hampshire,102.546,108.733,0.33767,50.9,50.4,14.8,14.0,27.9,21.9,61.9152,2022,-9.25877
Iowa St.,101.748,88.3938,0.834516,49.1,47.9,20.4,24.6,28.4,28.3,66.3088,2022,2.82004
Alcorn St.,97.4763,103.987,0.322217,45.9,50.9,20.3,19.1,31.9,27.9,67.4128,2022,-8.23989
Purdue,121.585,97.5219,0.92664,56.5,49.1,17.5,14.0,35.2,23.8,66.01,2022,6.99988
Drake,108.421,98.8858,0.74244,51.4,49.3,15.9,19.4,30.2,25.9,65.9838,2022,-1.97797
Marquette,107.7,96.5504,0.778475,52.1,47.0,17.2,18.9,22.5,31.6,71.1812,2022,0.542674
Holy Cross,90.7742,111.171,0.0885899,45.1,53.2,18.2,17.6,27.3,29.4,66.967,2022,-18.7493
Houston,116.542,88.4978,0.959522,53.1,43.3,16.9,21.7,37.7,28.0,63.7156,2022,6.15589
Hampton,92.1833,104.277,0.195039,44.8,46.8,18.4,16.7,23.1,30.5,69.4654,2022,-14.3384
Western Michigan,97.3672,110.242,0.193378,49.3,53.4,20.3,15.0,27.2,32.3,64.233,2022,-16.9309
New Mexico St.,105.997,96.0152,0.757206,51.9,45.2,20.8,16.8,32.6,25.7,66.1257,2022,0.700122
Ball St.,101.243,108.071,0.320695,51.3,52.4,19.5,17.1,26.8,28.3,69.9939,2022,-12.1969
Milwaukee,91.6879,107.946,0.132709,47.7,47.5,19.6,14.9,25.9,30.1,66.9041,2022,-17.8071
Portland,103.347,102.839,0.514164,50.2,50.1,18.3,17.4,23.9,27.7,68.7181,2022,-6.64884
Albany,91.7021,102.343,0.22053,46.2,50.7,18.7,20.7,26.1,27.2,65.2907,2022,-12.7862
Washington St.,107.619,93.1457,0.840365,47.9,46.9,16.6,20.4,33.4,29.5,66.2443,2022,-4.03783
Tarleton St.,99.3013,101.572,0.435363,46.3,52.4,18.2,24.7,27.0,34.0,63.2407,2022,-9.53074
San Francisco,110.173,93.0362,0.874821,53.1,47.1,17.9,18.4,30.0,24.0,68.9535,2022,1.63181
Bucknell,100.671,116.078,0.162782,52.8,53.8,19.3,13.7,21.8,30.0,67.846,2022,-18.3921
Connecticut,113.191,95.8916,0.870722,49.6,46.0,17.3,18.0,37.9,27.6,65.0319,2022,3.06962
Florida Gulf Coast,104.741,106.351,0.456269,53.3,50.5,18.9,15.8,29.9,27.4,70.0866,2022,-6.68069
San Jose St.,98.434,107.445,0.267515,49.7,53.5,20.0,15.7,22.0,30.5,65.5064,2022,-13.5576
Utah Valley,101.537,96.8267,0.633274,50.6,45.4,22.1,15.6,32.0,24.5,65.7821,2022,-5.31421
Missouri,102.089,100.794,0.536633,47.1,50.8,21.6,17.9,31.4,29.7,65.6925,2022,-7.0265
Cincinnati,104.434,96.8643,0.70378,46.9,45.0,15.2,17.9,30.1,29.6,67.6503,2022,-4.62191
South Dakota St.,114.068,103.479,0.754077,59.2,51.4,15.3,15.8,23.7,24.3,69.5962,2022,1.48353
Boston University,104.338,109.511,0.364374,51.9,50.9,18.2,16.5,30.9,24.2,64.9408,2022,-8.30632
Air Force,95.8519,103.219,0.299107,50.9,51.5,21.5,20.3,19.6,29.4,63.1877,2022,-10.0682
Bradley,102.817,96.1499,0.683741,51.1,46.9,19.9,18.2,31.9,23.5,67.329,2022,-6.43103
Troy,97.2593,100.213,0.414831,47.6,48.5,22.1,20.3,31.6,27.6,67.0767,2022,-5.80285
Gonzaga,120.307,89.8865,0.966178,58.7,43.1,15.7,16.3,29.1,23.4,72.644,2022,6.70809
South Florida,90.9502,96.1142,0.346358,41.3,48.3,19.1,18.9,29.8,27.0,64.9556,2022,-12.8461
Army,96.3011,107.039,0.228692,48.8,52.8,18.9,19.4,29.8,27.2,69.0119,2022,-12.2461
Loyola MD,94.4679,104.557,0.237403,50.4,51.4,19.5,20.6,25.2,26.1,65.2705,2022,-12.0515
Belmont,106.607,98.3573,0.716312,55.7,49.4,16.8,20.9,24.4,27.8,69.035,2022,-0.235463
Siena,97.785,103.634,0.338914,48.7,49.1,18.4,17.3,24.5,28.5,66.2499,2022,-9.31875
Southern Utah,104.968,105.94,0.473532,52.6,51.7,17.4,17.2,27.8,22.5,68.3384,2022,-6.53737
N.C. State,109.192,104.452,0.624909,47.9,53.4,14.5,18.3,30.3,31.0,67.0903,2022,0.0
Pittsburgh,98.8837,101.056,0.437841,46.7,52.0,21.2,16.5,30.5,26.1,63.9799,2022,-8.94533
Furman,113.642,102.367,0.768817,55.6,51.5,15.7,19.1,27.4,28.1,65.0263,2022,-4.4801
Massachusetts,110.914,112.806,0.451522,51.3,55.2,16.6,18.0,29.3,29.7,69.0599,2022,-9.04323
Mount St. Mary's,95.425,102.176,0.313001,48.6,48.6,20.1,18.9,31.0,29.1,63.4924,2022,-11.2093
Bryant,102.865,104.129,0.464954,49.6,47.6,19.0,16.6,32.8,31.7,72.2784,2022,-4.79137
Syracuse,116.141,101.363,0.827083,52.5,50.6,15.4,16.7,29.2,32.1,67.7447,2022,-3.76443
Jacksonville St.,104.515,102.206,0.563872,53.6,48.1,19.7,17.1,28.2,27.0,65.1047,2022,-5.22078
McNeese St.,97.4485,110.299,0.193955,48.6,52.0,22.0,17.7,33.2,28.9,69.7102,2022,-16.4206
Quinnipiac,101.934,107.808,0.344272,50.0,50.6,18.7,17.2,28.6,28.6,68.883,2022,-12.2541
Rhode Island,98.163,95.5791,0.576095,50.6,46.3,20.8,19.3,28.6,27.6,67.1836,2022,-8.49717
Detroit Mercy,105.708,110.422,0.377117,52.6,54.4,17.9,19.0,27.9,29.7,64.9225,2022,0.0
Sam Houston St.,99.9681,96.8808,0.589224,48.3,48.6,18.5,20.8,30.6,26.3,64.8727,2022,-7.05944
East Tennessee St.,107.651,107.14,0.513671,51.8,53.1,17.0,16.6,30.6,31.1,65.4603,2022,-9.41089
Duquesne,97.8011,107.856,0.24501,45.4,54.0,16.9,19.0,29.2,31.5,65.9137,2022,-16.367
Virginia Tech,115.561,95.2077,0.902735,55.1,49.0,17.0,18.7,27.8,26.2,63.2907,2022,1.73121
North Carolina Central,94.6985,108.389,0.174679,47.7,50.5,23.8,22.0,32.6,30.5,67.6528,2022,-10.4119
North Dakota St.,101.549,101.066,0.51369,51.8,47.6,17.0,12.7,24.8,23.1,66.2465,2022,-4.47918
Northwestern St.,96.6776,113.91,0.131666,49.5,53.2,20.1,17.1,27.8,32.2,71.2369,2022,-16.4164
Fairfield,99.4317,103.053,0.398586,49.3,48.1,16.8,17.0,27.4,27.7,64.2632,2022,-12.6889
Arkansas,108.699,90.6872,0.88928,48.6,47.5,16.9,20.5,29.6,25.3,70.6264,2022,4.45965
Cal St. Bakersfield,96.7327,107.551,0.228078,44.4,51.4,18.0,20.1,32.0,26.1,64.3661,2022,-13.8405
George Washington,98.8803,103.119,0.381627,48.9,49.6,17.9,18.0,23.2,31.1,69.0474,2022,-10.8857
UNC Asheville,101.331,105.109,0.396306,50.5,49.9,18.2,19.0,26.6,33.0,66.5186,2022,-9.44106
Dayton,108.777,94.5247,0.834115,53.9,46.9,19.1,17.1,30.3,23.6,63.0491,2022,-1.18575
Stephen F. Austin,101.916,98.3241,0.601721,51.3,49.2,22.3,24.4,34.5,32.2,69.0255,2022,-3.13924
Arkansas St.,97.9561,100.53,0.425979,49.3,49.2,20.6,19.3,29.4,28.4,68.1787,2022,-5.86338
Oakland,102.463,103.339,0.475558,49.1,50.2,18.0,20.5,30.7,33.4,67.703,2022,-6.12907
Southeast Missouri St.,103.992,109.163,0.364003,51.6,52.4,17.8,18.1,25.8,28.9,71.6128,2022,-12.4165
Binghamton,93.6304,105.468,0.202769,48.8,49.9,18.8,15.9,26.7,27.1,67.0719,2022,-12.6858
George Mason,104.708,100.185,0.624293,53.0,49.6,18.0,17.2,24.9,23.8,64.9682,2022,-8.15287
Old Dominion,99.5846,101.896,0.43442,46.9,49.7,18.4,17.1,32.3,27.3,64.2584,2022,-12.3371
Green Bay,92.2379,108.157,0.13813,46.5,53.0,19.9,18.1,26.6,28.7,64.5249,2022,-20.4279
UNC Greensboro,100.031,101.178,0.467273,49.8,50.4,20.1,18.6,32.4,25.2,62.3212,2022,-7.34866
Little Rock,96.6597,110.716,0.173455,47.9,56.3,20.3,20.0,23.5,30.6,66.8385,2022,-13.6393
Austin Peay,94.6679,104.21,0.248926,46.6,52.5,21.3,20.9,29.5,30.4,64.6468,2022,-10.7586
Rutgers,106.596,96.3088,0.762622,49.9,48.6,17.3,17.8,29.6,27.0,64.9855,2022,-0.712583
Nicholls St.,99.5556,102.708,0.41133,52.1,48.3,17.3,19.7,29.6,30.6,69.7586,2022,-5.81507
Sacramento St.,95.3587,108.503,0.184663,48.8,52.6,16.7,17.7,21.4,27.6,64.4317,2022,-14.1095
William & Mary,90.1971,106.31,0.131227,46.0,53.6,23.1,17.9,27.1,27.7,68.8582,2022,-20.3459
Colgate,106.994,103.198,0.602385,55.6,48.9,16.9,16.0,26.6,25.1,66.9979,2022,-6.10512
USC,108.625,96.1822,0.802029,51.2,44.7,17.9,14.4,33.5,26.7,66.1899,2022,4.08401
Merrimack,93.476,104.299,0.220997,48.6,49.1,18.5,22.6,22.5,36.2,62.2334,2022,-11.0716
UNLV,106.963,97.8548,0.735652,49.1,48.4,17.0,17.2,27.1,25.9,66.3554,2022,-3.79578
Illinois St.,103.508,106.03,0.431222,51.8,50.9,19.6,17.3,28.5,29.7,68.1179,2022,-12.3849
Manhattan,99.3737,107.946,0.278564,48.3,52.2,20.5,19.9,30.0,30.9,68.4831,2022,-10.3561
Utah,106.598,102.203,0.618747,48.4,49.4,18.1,15.2,29.3,29.2,66.3689,2022,-9.45088
Louisiana Tech,104.447,97.6613,0.684068,51.9,48.2,16.9,19.3,26.1,28.1,68.3792,2022,-2.5687
Youngstown St.,103.136,109.405,0.336586,51.0,51.0,17.3,17.1,29.8,28.3,66.5985,2022,-10.3557
Jacksonville,100.505,99.1307,0.539499,48.6,47.2,18.6,16.4,33.6,23.4,61.4273,2022,-5.63274
Tennessee St.,97.9833,105.333,0.303258,49.0,50.1,19.8,19.7,29.7,28.6,67.4079,2022,-13.5379
Stanford,103.503,98.69,0.633578,49.8,51.4,22.3,16.4,33.8,22.9,65.9967,2022,-3.20582
Longwood,104.968,104.498,0.512883,50.9,52.1,18.8,20.4,32.7,25.5,66.3058,2022,-3.2578
Sacred Heart,100.324,116.065,0.157616,50.8,53.2,19.6,15.7,30.8,31.3,67.4308,2022,-16.6605
Western Kentucky,105.477,101.534,0.607799,52.8,50.7,17.6,19.9,25.1,30.4,68.6995,2022,-6.35084
UT Arlington,96.2122,101.53,0.350089,45.7,49.4,20.3,20.3,30.5,31.7,65.4202,2022,-11.0193
Fordham,93.1358,94.0989,0.470459,45.7,47.9,18.9,19.6,27.2,26.3,67.7549,2022,-8.4012
Alabama St.,95.7791,111.134,0.153168,47.7,50.4,21.5,19.4,29.5,33.5,69.7533,2022,-14.3098
Wichita St.,103.868,95.5365,0.72344,46.7,47.3,18.7,20.1,32.3,28.3,67.1306,2022,-3.58513
Texas Tech,110.511,85.4099,0.950875,52.6,45.8,19.8,23.2,33.2,25.8,66.316,2022,6.56543
Boise St.,107.585,92.9312,0.843414,50.7,48.3,18.4,20.2,30.6,22.4,64.5196,2022,3.49479
