Team,AdjOE,AdjDE,BARTHAG,EFG%,EFGD%,TOR,TORD,ORB,DRB,ADJ T,Season,WAB
Campbell,100.858,99.6757,0.533848,49.2,50.8,21.5,27.3,33.9,33.5,63.4232,2010,-7.64812
Mercer,107.22,111.039,0.400703,51.6,50.2,21.4,17.3,34.2,33.9,68.4346,2010,-10.8409
St. Bonaventure,106.382,102.633,0.601701,50.7,50.1,21.2,19.3,33.4,31.4,66.4426,2010,-7.39316
Oregon St.,99.7691,95.6493,0.618916,47.6,48.9,23.5,22.5,32.0,31.5,61.0683,2010,-7.17773
Lipscomb,108.83,110.924,0.445421,52.8,53.4,20.6,19.2,35.3,31.6,68.9432,2010,-8.15646
Kennesaw St.,97.7746,109.101,0.220892,46.4,50.5,21.9,20.8,36.0,38.5,63.9594,2010,-14.975
James Madison,100.598,105.494,0.366674,49.2,47.4,21.3,17.8,31.7,35.1,66.6159,2010,-12.7706
Georgetown,116.752,95.8681,0.906054,55.7,47.4,20.9,19.7,33.1,32.2,65.1614,2010,4.26113
USC Upstate,91.8928,103.362,0.205442,45.8,47.4,24.9,21.2,32.5,37.2,64.6864,2010,-17.2005
Morgan St.,104.364,104.258,0.502911,47.5,46.5,19.0,20.2,39.7,34.7,68.5376,2010,-3.74846
New Hampshire,91.8078,101.981,0.229959,42.7,46.4,20.4,20.4,32.7,29.1,63.6725,2010,-12.4257
Iowa St.,107.376,96.1004,0.781745,49.9,47.3,19.7,17.9,33.0,31.6,67.6211,2010,-4.12271
Vermont,103.52,101.28,0.562555,48.2,45.0,20.5,20.2,36.3,33.6,66.4073,2010,-4.87946
Purdue,109.24,87.687,0.926041,49.1,44.8,16.3,23.4,29.4,31.8,65.9989,2010,6.53855
Drake,108.522,105.737,0.574211,51.9,52.9,15.9,19.5,21.2,32.0,62.7926,2010,-10.7136
Marquette,115.388,95.5254,0.897751,52.8,49.7,15.9,22.0,31.2,33.0,62.5429,2010,1.71657
Holy Cross,102.809,109.119,0.33514,49.3,49.8,21.4,16.3,36.7,31.8,65.1398,2010,-17.1333
Houston,112.534,102.957,0.735535,48.1,51.2,12.4,23.1,30.5,38.5,71.1426,2010,-6.2362
Hampton,95.0554,100.485,0.34552,47.2,46.0,22.8,23.7,33.5,36.7,66.2076,2010,-14.5863
Western Michigan,105.944,104.214,0.547182,48.0,47.9,20.3,19.8,36.5,33.3,66.0753,2010,-8.60305
New Mexico St.,111.148,105.534,0.644757,53.2,51.1,17.8,18.5,29.9,34.2,70.1839,2010,-2.18629
Ball St.,94.298,99.5592,0.34879,45.0,45.4,22.7,18.1,31.5,31.7,61.5109,2010,-9.12259
Milwaukee,106.055,101.523,0.622997,49.9,49.2,20.6,17.0,31.8,27.0,65.8796,2010,-6.17247
Portland,109.626,101.365,0.711156,53.6,50.8,20.2,21.2,34.1,31.7,62.8789,2010,-2.47017
Albany,96.1564,110.433,0.16911,46.5,49.7,24.4,18.5,36.0,31.9,64.0102,2010,-19.746
San Francisco,100.962,103.368,0.432701,48.6,51.6,21.4,17.2,31.0,27.6,65.5285,2010,-9.97048
Bucknell,98.8112,105.083,0.330101,46.7,49.3,17.4,19.5,30.7,30.9,64.1997,2010,-12.8935
Centenary,95.2133,113.485,0.117237,47.8,55.5,20.9,21.8,24.6,36.4,69.1856,2010,-15.9828
Connecticut,107.612,93.8202,0.82882,48.2,44.2,21.8,18.1,38.7,35.2,67.1993,2010,-2.42284
Florida Gulf Coast,94.9735,108.167,0.183033,46.1,51.9,24.8,23.5,37.9,37.1,67.0287,2010,-16.6812
San Jose St.,109.697,111.431,0.455014,51.4,51.8,18.3,15.0,33.9,36.2,65.3531,2010,-10.2348
Utah Valley,89.5373,109.698,0.088235,45.4,50.3,21.2,20.0,28.1,29.2,61.221,2010,-14.6637
Winston Salem St.,88.2672,107.99,0.0895476,43.5,49.8,25.4,20.9,34.1,37.3,66.0738,2010,-12.8433
Missouri,112.136,92.2749,0.903941,50.1,45.9,17.8,27.1,34.7,38.1,69.1066,2010,1.60785
Cincinnati,106.868,95.1208,0.792345,47.6,47.2,19.4,18.0,38.3,29.4,65.0548,2010,-1.61458
South Dakota St.,105.503,109.486,0.395041,47.9,52.2,17.5,18.9,32.6,31.4,66.8845,2010,-11.1988
Boston University,103.98,99.5303,0.623147,48.4,46.8,19.1,20.6,29.9,30.6,69.7503,2010,-7.29782
Air Force,98.7008,105.091,0.327069,50.0,53.2,21.7,19.8,23.3,30.9,56.8385,2010,-12.4896
Bradley,107.206,100.689,0.672871,49.6,47.4,18.4,18.6,28.4,33.2,64.6746,2010,-5.37259
Troy,104.606,105.618,0.472357,52.3,50.7,18.0,18.6,30.6,34.1,65.4712,2010,-6.58319
Gonzaga,112.418,94.9731,0.874272,54.0,46.8,18.6,18.2,32.0,28.6,67.7975,2010,2.57078
South Florida,107.219,96.2018,0.776767,47.9,47.4,19.2,18.1,34.3,34.1,63.7642,2010,-0.983447
Army,89.6308,97.4829,0.275727,46.5,48.9,22.4,26.3,29.9,30.1,63.031,2010,-11.8912
Southeast Missouri St.,90.5792,106.939,0.129047,45.2,51.9,22.7,21.0,29.7,33.1,66.5858,2010,-17.9816
Belmont,103.855,99.5971,0.618071,52.1,45.7,23.4,20.5,34.9,34.1,68.5183,2010,-6.86725
Siena,108.729,96.5843,0.796106,49.3,48.0,17.4,21.6,35.5,29.5,69.2862,2010,1.09242
Southern Utah,89.9364,109.112,0.0977383,46.9,49.5,26.6,17.2,30.9,33.9,66.737,2010,-17.4201
N.C. State,105.834,95.0524,0.774792,48.3,46.3,19.9,20.0,33.0,34.4,63.9026,2010,0.0
Pittsburgh,111.781,93.7216,0.883547,49.6,44.6,19.4,16.9,37.0,31.1,60.8754,2010,3.68008
Furman,97.5887,104.517,0.312424,47.2,47.5,21.4,17.9,31.5,32.0,67.301,2010,-12.5254
Massachusetts,102.352,103.49,0.468232,45.5,49.9,19.7,17.4,36.9,32.7,68.3736,2010,-9.86082
Mount St. Mary's,96.7884,98.1517,0.459872,47.6,45.1,19.8,22.8,30.8,34.3,65.4929,2010,-9.78225
Bryant,81.0726,110.436,0.0277986,42.5,50.7,25.2,19.1,23.6,36.0,62.7605,2010,-24.6589
Syracuse,118.548,91.4107,0.952096,57.6,45.9,21.4,22.0,37.1,34.3,69.4908,2010,7.53378
Jacksonville St.,97.1564,108.899,0.21213,48.3,50.6,20.3,19.2,31.4,34.0,66.2075,2010,-14.3431
McNeese St.,100.378,110.974,0.239731,47.6,51.5,21.5,20.3,36.7,35.5,65.2181,2010,-15.5945
Quinnipiac,103.373,106.026,0.427658,48.2,47.1,19.9,20.5,40.8,29.3,67.3382,2010,-6.24067
Rhode Island,113.13,100.405,0.797739,49.8,50.9,15.8,22.4,35.3,36.0,66.955,2010,0.357272
Detroit Mercy,100.462,97.1942,0.593951,49.9,47.5,22.3,21.9,34.8,30.3,67.3791,2010,0.0
Sam Houston St.,110.553,101.921,0.718067,53.7,50.2,18.8,21.0,33.6,30.1,68.73,2010,-2.30914
East Tennessee St.,99.1158,98.7766,0.509853,47.7,48.6,21.1,24.0,35.0,33.7,67.0297,2010,-7.90064
Duquesne,103.069,100.306,0.577466,47.3,47.9,20.0,22.8,32.8,37.5,69.1308,2010,-5.91951
Virginia Tech,108.367,92.9575,0.853702,46.6,44.6,17.7,22.1,35.6,34.0,66.6189,2010,2.26419
VCU,113.807,98.6007,0.838813,52.2,46.9,17.9,20.8,36.4,33.7,67.847,2010,-2.53205
Cornell,118.037,101.9,0.844288,56.5,48.1,18.6,20.7,32.1,29.9,64.1619,2010,2.01815
Northwestern St.,98.6621,110.016,0.222243,47.8,50.2,21.6,20.8,32.4,37.9,73.7678,2010,-13.8836
Fairfield,106.295,101.14,0.639154,48.3,48.3,19.5,21.8,36.3,34.3,65.2616,2010,-3.83157
Arkansas,105.969,100.051,0.659471,50.0,49.3,19.0,20.3,30.7,34.5,69.7359,2010,-7.90976
UNC Wilmington,98.1929,104.008,0.340381,47.4,47.3,23.0,18.2,34.1,36.1,67.8799,2010,-14.4499
George Washington,103.736,98.2765,0.650613,47.8,48.3,20.5,21.7,37.2,30.8,66.9549,2010,-6.22266
UNC Asheville,96.9265,108.793,0.209461,47.7,49.4,22.9,19.3,33.8,35.7,71.0648,2010,-11.3703
Dayton,107.214,90.2867,0.878269,50.6,44.7,21.3,20.7,34.3,27.4,65.142,2010,-2.0141
Stephen F. Austin,102.226,99.9965,0.563071,48.9,48.5,19.8,22.8,36.7,30.0,58.946,2010,-5.26288
Arkansas St.,99.7959,101.9,0.440312,48.7,46.1,20.2,17.5,32.6,30.7,65.8743,2010,-9.62539
Oakland,107.386,104.471,0.578477,49.0,50.3,19.7,18.4,36.9,31.1,68.7912,2010,-0.944401
Loyola MD,100.115,104.375,0.382428,47.2,44.4,22.5,19.7,34.7,35.6,64.9612,2010,-11.6961
Binghamton,97.6127,109.335,0.213462,47.2,49.5,22.3,17.5,34.0,34.2,62.1162,2010,-12.9927
George Mason,103.116,101.512,0.544954,48.7,47.9,20.5,19.7,32.7,35.0,64.4627,2010,-7.14779
Old Dominion,108.072,91.314,0.874093,48.8,45.5,20.1,22.4,42.4,30.2,62.0641,2010,0.759194
Green Bay,106.994,102.585,0.618663,49.7,49.4,19.1,20.4,32.2,34.7,63.4043,2010,-5.30573
UNC Greensboro,97.1652,104.578,0.30039,42.7,52.8,21.2,20.6,36.9,33.3,66.7043,2010,-15.5632
Little Rock,99.1361,111.165,0.211311,47.8,51.6,20.0,17.6,28.4,32.6,65.6687,2010,-16.9437
Austin Peay,104.273,107.92,0.402435,50.2,51.2,20.8,19.5,31.8,35.5,65.7077,2010,-8.3065
Rutgers,103.836,102.859,0.527127,48.1,48.0,21.2,17.8,33.5,38.4,66.868,2010,-6.24934
Nicholls St.,99.6581,108.731,0.268544,48.9,58.4,21.1,24.4,27.4,31.7,62.104,2010,-13.2666
Sacramento St.,94.2415,107.228,0.184729,45.4,50.8,20.8,20.5,25.9,33.0,66.8659,2010,-15.5508
William & Mary,108.581,103.778,0.627216,50.5,47.6,17.7,16.8,30.1,33.5,59.9558,2010,-1.47929
Colgate,98.5031,109.432,0.2297,49.4,51.2,22.0,18.7,32.1,29.3,65.2103,2010,-15.0807
USC,98.0849,86.5606,0.808048,46.1,43.2,22.8,19.9,34.2,29.7,61.4471,2010,-3.73733
UNLV,111.552,93.3026,0.886389,52.2,45.8,17.2,22.7,29.0,30.8,66.1814,2010,1.01627
Illinois St.,106.244,98.6682,0.700722,50.1,48.7,19.9,20.7,34.4,27.9,64.4011,2010,-2.51782
Manhattan,99.3675,100.564,0.465637,44.2,46.8,17.1,21.5,30.8,34.2,66.0841,2010,-13.9225
Utah,101.814,97.6468,0.617893,48.5,44.7,20.4,17.0,27.9,31.3,65.1112,2010,-7.74442
Louisiana Tech,104.119,99.4294,0.629481,50.0,49.3,19.1,19.6,35.0,31.8,67.3164,2010,-2.35669
Youngstown St.,99.3556,105.558,0.33261,46.2,52.7,20.2,21.3,31.1,31.9,66.9057,2010,-15.0059
Jacksonville,100.931,100.679,0.50716,46.5,48.4,21.1,23.6,38.7,32.6,67.7203,2010,-6.75998
Tennessee St.,97.796,106.911,0.264088,47.7,54.0,22.9,23.1,33.1,34.4,66.9322,2010,-16.0648
Stanford,106.904,99.4628,0.696299,49.2,50.1,17.9,19.5,29.7,30.3,66.3761,2010,-6.87136
Longwood,98.8534,110.367,0.219766,48.3,52.7,21.2,21.3,29.7,36.3,72.5306,2010,-13.7353
Sacred Heart,98.2399,110.48,0.205808,51.4,50.5,22.6,19.8,36.2,30.3,69.0964,2010,-11.8842
Western Kentucky,106.319,102.069,0.615181,51.3,49.8,19.4,20.7,34.2,30.8,64.2051,2010,-7.30755
UT Arlington,96.4375,104.926,0.274844,47.5,47.5,21.0,22.4,31.3,36.9,70.4472,2010,-9.96451
Fordham,93.4917,106.416,0.184065,41.9,50.5,21.4,16.9,31.5,34.5,70.7353,2010,-18.1367
Alabama St.,93.6063,106.203,0.189702,45.2,48.9,23.8,23.4,36.1,31.5,64.7477,2010,-11.4949
Wichita St.,109.354,96.8869,0.800912,50.9,47.8,20.4,21.3,34.3,26.5,64.2599,2010,-0.320507
Texas Tech,108.781,97.4364,0.780162,48.5,47.8,18.5,19.8,32.1,35.0,70.3928,2010,-1.92864
Michigan,106.926,96.1048,0.773289,47.5,50.1,16.3,22.8,29.2,34.7,61.5749,2010,-4.73419
