Team,AdjOE,AdjDE,BARTHAG,EFG%,EFGD%,TOR,TORD,ORB,DRB,ADJ T,Season,WAB
St. Bonaventure,107.26,104.053,0.586402,50.8,48.2,21.9,17.1,33.7,31.3,63.1299,2011,-6.34611
Oregon St.,103.113,102.489,0.517455,47.3,53.8,21.7,23.2,34.1,33.0,68.4232,2011,-9.62132
Lipscomb,104.954,106.748,0.451419,51.0,50.1,21.4,20.0,33.4,32.1,69.2091,2011,-6.67264
Kennesaw St.,98.0811,114.886,0.139595,46.4,52.0,21.3,17.6,33.8,38.1,63.7729,2011,-17.5199
James Madison,106.909,103.361,0.595814,51.3,49.0,19.0,17.8,31.7,27.7,66.8229,2011,-3.19441
Georgetown,113.228,97.0348,0.855065,54.1,46.8,20.8,17.5,33.7,32.3,63.599,2011,4.23625
USC Upstate,92.1981,107.467,0.1465,43.6,52.1,22.4,20.1,32.7,34.6,62.9268,2011,-18.1007
Morgan St.,94.5961,101.313,0.3124,45.6,47.5,22.2,21.1,36.7,31.0,65.9595,2011,-9.79462
New Hampshire,91.5525,102.504,0.214271,42.9,46.3,19.2,19.0,31.7,31.3,61.4982,2011,-13.4808
Wright St.,105.193,100.189,0.636552,49.5,51.8,17.4,24.0,25.3,30.8,61.2325,2011,-6.255
Iowa St.,107.675,98.8767,0.72716,50.6,47.6,17.5,20.1,29.4,32.8,69.0074,2011,-5.27891
Alcorn St.,84.9806,110.438,0.0468272,40.2,49.1,21.5,19.7,25.6,37.3,76.1111,2011,-17.6144
Purdue,115.19,92.0381,0.929585,50.7,46.0,15.7,21.2,32.4,29.7,65.6169,2011,6.97785
Drake,101.858,103.268,0.460552,49.0,50.1,18.5,20.1,23.9,31.5,64.5695,2011,-10.4406
Marquette,115.183,97.8023,0.86774,51.0,49.9,18.0,20.5,36.1,33.2,66.1422,2011,0.593005
Holy Cross,100.966,107.793,0.320296,48.6,48.3,20.1,15.3,33.6,29.4,64.4408,2011,-16.2574
Houston,102.436,106.571,0.388132,51.1,48.0,23.0,18.9,30.6,36.4,65.1602,2011,-11.7797
Hampton,94.2248,99.2604,0.354634,45.9,43.1,18.0,22.8,29.3,35.9,65.6448,2011,-5.43245
Western Michigan,104.885,103.864,0.528112,48.7,48.7,20.2,18.7,36.4,31.5,66.37,2011,-6.62725
New Mexico St.,103.697,102.604,0.530438,49.4,50.7,21.1,21.4,32.6,33.0,66.9619,2011,-8.63171
Ball St.,103.347,104.175,0.477065,49.2,48.5,19.8,21.3,31.8,33.5,63.3298,2011,-6.71004
Milwaukee,104.512,102.457,0.556827,50.2,50.8,20.7,18.9,32.0,30.7,65.4386,2011,-4.40488
Portland,111.208,103.717,0.690417,52.7,49.7,19.7,17.5,33.9,30.2,63.1313,2011,-3.34203
Albany,101.956,107.484,0.352698,49.4,47.8,20.6,16.8,35.0,32.9,60.1729,2011,-11.5547
San Francisco,102.019,100.209,0.551286,49.5,47.8,20.3,16.3,30.1,28.3,66.627,2011,-5.62898
Bucknell,104.282,98.0602,0.66984,50.9,45.4,16.9,17.7,25.2,29.0,64.5542,2011,-2.10574
Centenary,85.0736,111.783,0.0414875,44.2,55.1,26.2,20.7,26.5,39.6,68.5449,2011,-21.2847
Connecticut,115.783,93.618,0.920102,48.2,44.5,17.1,17.4,38.7,34.1,64.1884,2011,6.76529
Florida Gulf Coast,94.4863,104.874,0.231561,45.4,52.2,23.8,21.5,35.4,32.7,67.6893,2011,-14.195
San Jose St.,106.275,105.173,0.529955,45.3,49.9,15.8,17.0,32.3,29.5,66.1462,2011,-8.41392
Utah Valley,100.519,106.747,0.33373,49.1,49.2,19.8,17.2,31.4,28.0,65.6862,2011,-8.17779
Missouri,113.716,98.2894,0.842447,51.5,49.3,17.0,24.6,33.4,36.9,70.4168,2011,1.31734
Cincinnati,111.438,92.6434,0.893228,49.4,45.8,17.9,22.0,38.2,31.0,62.704,2011,3.22466
South Dakota St.,115.629,109.084,0.66152,53.8,53.2,14.3,19.3,32.9,31.5,67.3047,2011,-6.70002
Boston University,103.05,103.983,0.474135,47.3,46.0,19.0,18.0,34.1,34.3,62.3372,2011,-7.40932
Air Force,106.534,103.653,0.578171,54.7,49.0,18.8,20.3,20.0,34.5,60.6016,2011,-4.55333
Bradley,101.642,103.046,0.460643,47.2,49.7,18.3,19.3,26.6,29.8,65.3657,2011,-12.0255
Troy,97.5324,107.102,0.254187,47.3,52.1,19.7,19.5,30.3,31.8,69.8504,2011,-15.4144
Gonzaga,111.723,94.4179,0.873836,52.5,47.2,19.8,20.8,35.7,28.2,66.6493,2011,0.355287
South Florida,104.296,99.2203,0.639633,46.2,47.6,23.6,16.4,36.6,33.0,61.2343,2011,-9.32511
Army,99.3207,109.479,0.246039,49.5,51.5,20.5,19.9,29.3,31.3,66.684,2011,-14.8653
Loyola MD,102.712,105.768,0.416505,47.0,49.1,19.9,20.3,36.7,31.4,64.7118,2011,-9.27981
Belmont,111.629,94.8727,0.866501,54.2,46.1,19.7,27.3,37.4,32.1,67.9089,2011,1.11512
Siena,99.6319,103.353,0.396101,45.7,48.7,20.8,18.8,37.1,32.1,67.4295,2011,-11.67
Southern Utah,100.976,108.108,0.313282,50.2,51.5,23.3,19.1,36.3,33.3,65.8814,2011,-12.4592
N.C. State,109.548,102.41,0.684566,47.8,46.8,17.9,17.1,35.5,35.1,65.8922,2011,0.0
Pittsburgh,119.756,94.0806,0.941311,52.9,45.1,18.4,17.5,42.9,28.6,62.1525,2011,7.49206
Furman,104.277,104.13,0.50405,51.6,47.8,20.7,19.1,33.9,32.0,61.9999,2011,-4.4165
Massachusetts,97.8805,99.0297,0.466492,44.4,46.7,20.1,19.9,34.8,33.8,66.6963,2011,-8.65407
Mount St. Mary's,94.514,103.525,0.259753,46.4,47.4,22.6,20.6,29.1,36.1,63.8622,2011,-14.2449
Bryant,99.2872,115.082,0.154765,49.0,53.5,20.3,17.9,28.8,34.6,64.7812,2011,-15.297
Syracuse,114.973,93.2116,0.917815,53.2,45.2,18.8,20.7,36.6,33.5,64.9143,2011,5.98755
Jacksonville St.,96.4917,108.134,0.212493,47.9,51.9,22.4,23.8,31.5,35.8,61.1106,2011,-20.434
McNeese St.,105.348,108.556,0.414612,48.7,49.7,18.2,19.8,32.1,35.6,64.9893,2011,-6.30672
Quinnipiac,103.828,102.909,0.525549,47.2,47.2,18.2,19.1,40.4,26.3,67.271,2011,-5.86238
Rhode Island,103.087,98.8849,0.617424,48.4,47.6,18.2,20.7,31.1,32.9,66.0922,2011,-4.44983
Detroit Mercy,107.376,103.527,0.603431,50.7,48.8,22.0,19.6,36.0,33.9,69.414,2011,0.0
Radford,86.7124,108.154,0.0730312,42.3,51.6,23.8,21.6,30.9,36.5,66.0814,2011,-19.2259
East Tennessee St.,104.265,98.6193,0.654784,49.7,47.3,20.1,20.9,33.8,32.5,64.0676,2011,-4.25202
Duquesne,108.046,95.4435,0.806311,52.2,47.9,18.6,27.8,33.2,38.3,70.4046,2011,-4.68228
Virginia Tech,110.612,93.7976,0.869468,50.3,47.4,18.6,21.7,32.6,31.1,63.6901,2011,0.852549
North Carolina Central,96.9856,111.588,0.166187,49.8,51.1,22.9,21.8,29.2,35.0,65.3866,2011,-11.2617
North Dakota St.,104.665,104.314,0.509652,50.9,49.1,18.8,18.3,34.6,31.1,66.959,2011,-9.66183
Northwestern St.,101.774,110.477,0.280174,49.9,50.4,22.4,24.3,35.9,41.0,70.9249,2011,-8.90511
Fairfield,98.3008,92.913,0.656611,47.2,44.6,21.0,24.1,35.0,31.7,64.4251,2011,-2.1044
Arkansas,107.676,100.018,0.70023,49.5,45.6,19.3,20.9,30.7,35.6,65.8896,2011,-4.21687
UNC Wilmington,101.437,106.221,0.370508,50.1,49.6,21.7,19.2,33.6,37.2,61.4221,2011,-10.843
George Washington,102.25,100.953,0.536633,46.8,49.8,19.7,22.7,36.4,32.6,63.4155,2011,-7.02795
UNC Asheville,99.813,100.077,0.492396,48.9,47.9,21.2,24.0,31.4,36.0,68.0015,2011,-7.9984
Dayton,104.078,98.2104,0.660902,46.8,47.5,19.9,18.8,35.7,28.2,64.8346,2011,-3.14187
Stephen F. Austin,97.2123,99.4457,0.435065,48.6,48.6,22.7,23.4,36.7,27.5,59.1883,2011,-7.58041
Arkansas St.,99.6268,104.288,0.371489,47.0,48.7,20.2,19.6,35.1,30.1,64.1351,2011,-9.58048
Oakland,117.864,105.103,0.788817,55.8,49.5,18.6,16.5,36.4,32.0,71.2301,2011,0.365479
Southeast Missouri St.,96.5492,109.782,0.18587,47.8,49.0,21.5,17.4,30.5,31.3,66.7763,2011,-16.8217
Binghamton,97.4957,112.474,0.161986,46.8,51.5,19.9,17.8,30.0,37.3,61.1779,2011,-18.2158
George Mason,112.537,97.1056,0.845022,53.2,46.6,17.0,20.5,32.9,31.3,64.3818,2011,1.18831
Old Dominion,109.934,96.35,0.820056,48.5,47.3,20.6,19.0,45.4,28.2,60.1913,2011,2.3607
Green Bay,104.087,103.778,0.508538,47.8,51.8,19.9,21.9,35.7,32.0,64.4816,2011,-9.01137
UNC Greensboro,100.277,110.719,0.242479,48.0,54.2,21.2,19.7,32.3,35.2,69.2412,2011,-16.3594
Little Rock,100.895,105.816,0.366424,47.8,50.4,18.0,20.8,29.0,31.5,63.9235,2011,-10.9046
Austin Peay,103.463,100.087,0.594237,49.9,48.8,20.6,23.4,34.9,33.9,66.6569,2011,-6.65533
Rutgers,107.358,98.8145,0.721852,49.0,47.6,18.7,21.6,32.0,33.3,62.9426,2011,-4.54542
Nicholls St.,97.2637,103.568,0.326902,48.8,51.1,19.8,24.6,27.0,33.0,59.5471,2011,-9.65816
Sacramento St.,93.3443,109.705,0.135027,44.4,51.1,22.4,17.7,33.4,32.9,63.213,2011,-16.8831
William & Mary,103.71,107.569,0.396494,52.0,50.5,20.5,15.5,24.4,30.4,62.8605,2011,-13.6233
Colgate,97.0054,111.648,0.165662,46.9,51.4,23.0,16.8,31.5,30.8,66.3242,2011,-17.3736
USC,107.874,93.629,0.835986,49.9,46.2,17.8,18.4,29.9,28.5,61.8073,2011,-1.71414
UNLV,110.686,92.9108,0.882175,50.9,46.0,18.6,24.0,33.1,31.7,66.515,2011,2.82221
Illinois St.,97.7561,101.718,0.387719,47.3,49.0,21.2,18.4,30.7,28.1,61.8697,2011,-12.4386
Manhattan,97.1235,110.397,0.186462,43.8,51.3,21.0,19.0,33.7,37.2,62.5042,2011,-18.8612
Utah,102.578,100.528,0.557783,48.1,47.4,20.1,15.8,28.6,32.7,67.6201,2011,-6.28052
Louisiana Tech,93.6618,101.26,0.289654,47.2,49.0,24.4,19.7,31.5,28.1,66.1069,2011,-13.2886
Youngstown St.,101.414,106.765,0.356329,47.9,51.1,17.3,18.6,26.4,34.0,68.445,2011,-14.0007
Jacksonville,98.028,98.5418,0.484974,45.6,46.9,21.4,23.2,36.4,31.7,67.1514,2011,-5.7149
Tennessee St.,101.683,106.839,0.361492,50.2,50.4,22.7,20.4,31.4,35.9,64.7764,2011,-11.2016
Stanford,104.34,98.9681,0.647445,49.0,49.1,20.3,21.3,32.6,29.6,63.9762,2011,-5.74299
Longwood,103.084,118.454,0.168219,49.9,55.8,19.4,18.3,26.2,37.1,69.7443,2011,-12.8177
Sacred Heart,98.2593,108.24,0.247398,48.2,51.0,22.9,22.0,33.1,33.8,65.476,2011,-14.1017
Western Kentucky,100.846,105.167,0.381661,48.4,49.4,21.4,20.3,36.1,35.7,67.0754,2011,-10.6702
UT Arlington,96.3969,105.006,0.27214,50.2,48.7,24.9,22.4,32.3,34.5,66.9561,2011,-11.7641
Fordham,97.9206,109.377,0.218839,45.2,49.5,20.7,15.5,34.2,33.7,66.4312,2011,-14.2996
Alabama St.,92.6486,106.713,0.164471,44.2,46.7,23.4,23.3,35.9,33.3,63.5312,2011,-12.8919
Wichita St.,113.796,96.1577,0.873999,53.0,45.7,19.1,18.7,35.3,24.9,64.3137,2011,-0.837709
Texas Tech,107.573,103.201,0.617073,49.3,50.5,19.5,19.3,32.4,35.6,69.2044,2011,-7.97436
Michigan,112.825,94.8209,0.880724,52.3,48.9,16.2,18.8,25.2,29.3,61.2337,2011,1.61708
