Team,AdjOE,AdjDE,BARTHAG,EFG%,EFGD%,TOR,TORD,ORB,DRB,ADJ T,Season,WAB
Georgia St.,107.455,113.923,0.338023,50.4,51.0,16.9,12.9,32.4,31.9,69.3824,2025,-13.0989
Miami FL,112.607,114.739,0.446282,51.9,57.4,16.0,15.0,28.2,30.8,67.7054,2025,-13.5404
Georgia,115.722,96.9599,0.884352,52.1,47.7,18.8,18.0,36.0,31.9,66.7478,2025,2.03791
North Dakota,107.811,114.54,0.33265,49.7,56.5,16.6,15.0,33.7,28.7,69.187,2025,-15.097
Princeton,103.551,107.469,0.394822,51.5,53.4,15.2,17.3,26.2,24.2,66.939,2025,-6.21204
Saint Louis,109.016,105.006,0.606117,56.3,49.2,18.6,14.3,23.4,28.0,67.6198,2025,-6.48767
Arizona St.,113.258,101.271,0.783565,51.5,50.7,17.6,16.1,25.1,30.3,68.8366,2025,-3.08786
Purdue Fort Wayne,108.035,108.543,0.486496,54.7,53.3,13.8,20.1,22.0,32.8,69.8622,2025,-8.15411
Iona,99.6548,105.566,0.340144,47.5,51.7,20.9,22.8,39.1,30.9,68.4899,2025,-13.7447
Stetson,98.922,119.783,0.0997051,50.2,53.1,18.7,13.1,24.1,34.3,67.8682,2025,-19.4644
Marshall,106.014,106.655,0.482696,49.9,49.3,16.5,16.8,33.0,29.6,68.8954,2025,-8.55181
Eastern Michigan,104.802,113.169,0.292503,52.4,53.7,18.7,17.8,29.6,31.7,67.43,2025,-11.9593
Niagara,100.907,115.532,0.174155,52.0,53.0,18.6,16.8,23.6,27.3,65.1356,2025,-16.6537
Campbell,101.259,106.506,0.358699,50.0,52.4,15.8,18.8,24.6,27.7,66.0862,2025,-12.5644
Mercer,98.3809,107.524,0.264635,48.9,50.8,16.6,16.8,28.8,28.7,71.1941,2025,-14.3361
Lindenwood,94.8713,107.747,0.187933,45.0,50.7,17.9,19.4,30.0,31.5,69.6799,2025,-12.7612
St. Bonaventure,105.66,99.4452,0.667541,49.9,50.0,15.9,18.9,27.6,27.0,64.7112,2025,-4.17333
Oregon St.,115.83,107.953,0.692088,54.5,51.0,16.7,16.4,32.0,27.7,63.9963,2025,-4.19565
Lipscomb,109.987,104.315,0.64768,55.6,49.1,14.7,15.9,23.7,26.6,66.423,2025,-4.13441
Kennesaw St.,107.328,103.861,0.593302,49.3,48.3,19.7,15.1,32.5,27.4,70.384,2025,-7.19862
James Madison,110.573,110.279,0.507664,50.7,50.9,15.8,15.6,32.0,30.5,65.2165,2025,-7.27432
Georgetown,107.622,101.121,0.67184,50.4,49.7,17.0,19.3,31.6,28.9,68.4899,2025,-4.63524
USC Upstate,99.1938,115.104,0.153062,49.8,56.1,19.0,16.6,25.3,32.4,72.9826,2025,-20.9565
Morgan St.,100.525,117.173,0.146498,49.0,52.4,17.9,17.0,34.1,36.9,70.675,2025,-14.4338
New Hampshire,94.0515,115.2,0.0884671,47.1,54.4,19.0,16.9,27.4,31.6,67.8991,2025,-20.3461
Iowa St.,119.309,93.306,0.94412,54.9,48.9,17.0,21.6,32.2,27.9,68.7689,2025,5.43129
Alcorn St.,97.6434,111.493,0.178669,46.1,53.0,19.6,18.3,33.6,32.5,64.9993,2025,-14.9347
Purdue,125.602,99.3746,0.936647,55.9,51.8,15.7,17.5,31.8,29.7,65.2015,2025,4.92492
Drake,113.103,97.7383,0.842778,53.9,51.4,18.4,21.8,35.3,25.7,59.1365,2025,2.71229
Marquette,116.471,97.0345,0.890864,52.0,49.9,13.6,21.4,30.0,31.0,67.8797,2025,3.62342
Holy Cross,100.957,116.083,0.167217,53.1,53.5,17.9,13.6,23.3,27.0,66.0966,2025,-15.4979
Houston,124.692,87.3475,0.983593,51.7,44.8,14.2,20.9,36.9,28.6,61.7814,2025,11.5366
Hampton,103.613,107.039,0.407552,47.5,52.6,16.0,18.8,34.0,28.7,65.7541,2025,-11.4578
Western Michigan,102.292,111.579,0.269064,47.0,54.5,15.8,16.6,34.4,27.9,67.9693,2025,-14.6796
New Mexico St.,104.824,99.3466,0.649574,46.2,46.9,15.6,15.0,32.5,27.7,65.036,2025,-8.40495
Ball St.,103.509,112.29,0.281623,51.3,51.6,16.4,14.1,26.4,27.9,66.6362,2025,-13.6545
Milwaukee,106.801,106.336,0.512528,51.4,51.5,19.4,18.3,39.8,26.6,68.9485,2025,-6.72189
Portland,106.445,113.623,0.320717,50.1,54.6,18.0,13.2,23.9,29.9,68.5398,2025,-12.5435
Albany,103.432,112.759,0.270338,49.3,54.9,15.7,19.8,32.3,28.4,67.8259,2025,-12.8598
Tarleton St.,93.1472,102.921,0.24094,45.9,52.1,25.1,23.3,28.1,33.9,65.8359,2025,-13.2968
San Francisco,111.237,98.8187,0.795976,52.8,48.5,16.7,17.8,29.0,27.7,68.1113,2025,0.131108
Bucknell,103.428,107.787,0.383502,53.8,50.3,18.6,17.0,26.0,28.0,67.7633,2025,-10.2693
Connecticut,120.778,101.221,0.884059,55.0,48.1,17.0,15.7,35.5,27.8,64.0667,2025,2.25261
Southern Indiana,98.7407,114.853,0.149524,47.9,51.8,17.2,16.7,27.9,31.3,67.2466,2025,-17.3708
Florida Gulf Coast,106.59,108.519,0.448601,53.6,50.2,16.2,14.1,30.0,26.4,65.5205,2025,-9.25786
San Jose St.,106.639,106.642,0.499921,50.3,52.0,17.2,16.7,26.8,32.1,66.5708,2025,-10.2702
Utah Valley,106.937,102.224,0.626753,50.6,47.6,17.3,16.9,30.9,26.6,68.32,2025,-3.11452
Missouri,125.913,101.235,0.924745,55.8,50.9,15.5,20.1,33.5,32.3,68.6068,2025,3.20679
Cincinnati,111.854,95.5951,0.858912,51.1,48.8,15.5,19.6,32.2,29.5,65.8579,2025,-1.02227
South Dakota St.,109.762,106.857,0.576501,53.6,50.9,17.6,12.7,33.6,21.4,69.3023,2025,-6.14415
Boston University,98.4659,111.603,0.19151,50.2,52.4,20.6,16.7,32.5,23.4,63.5461,2025,-13.1502
Air Force,98.6907,109.686,0.228869,50.1,54.6,20.8,15.7,22.7,29.0,64.6892,2025,-19.2933
Bradley,111.754,103.116,0.71608,56.7,47.7,17.4,15.6,26.1,28.0,65.9874,2025,-1.57349
Troy,106.521,100.252,0.667632,49.8,47.5,19.8,19.6,38.1,31.7,66.3875,2025,-4.13604
Gonzaga,124.801,96.7085,0.949441,56.0,47.5,13.4,18.0,32.5,26.9,70.5072,2025,2.81474
South Florida,102.188,106.18,0.391576,49.7,49.7,16.2,18.3,27.7,33.2,68.5622,2025,-12.3975
Stonehill,100.504,115.044,0.17452,51.1,50.9,18.3,16.2,26.4,29.4,65.4416,2025,-13.6696
Loyola MD,99.9785,112.775,0.200196,50.1,52.8,17.7,16.9,28.6,27.9,66.7658,2025,-16.0596
Belmont,112.196,108.261,0.60123,54.8,53.7,15.9,17.6,27.2,29.4,70.8523,2025,-5.04503
Siena,102.178,110.742,0.283825,49.4,51.7,17.2,18.2,28.8,30.0,67.2516,2025,-14.4935
Southern Utah,96.0511,109.715,0.17805,46.8,49.9,21.6,15.1,30.1,32.0,69.2207,2025,-13.5213
N.C. State,107.739,103.16,0.62233,48.3,51.0,14.4,18.6,28.8,32.5,65.4503,2025,-8.94457
Pittsburgh,113.918,103.056,0.759944,52.2,51.1,14.8,18.3,29.0,29.9,66.7094,2025,-3.84041
Furman,110.232,107.818,0.563309,53.7,49.6,17.0,16.4,30.1,31.0,65.9995,2025,-4.30031
Massachusetts,101.537,106.421,0.368141,45.1,49.8,16.1,17.5,34.3,31.0,70.6291,2025,-13.5124
Mount St. Mary's,100.272,107.748,0.304287,50.9,48.7,21.4,15.6,30.5,27.9,67.7791,2025,-8.06904
Bryant,105.974,105.499,0.512905,50.7,47.8,16.3,16.4,33.8,29.5,72.5962,2025,-7.0148
Syracuse,111.011,105.588,0.640156,51.0,52.9,17.9,14.0,31.4,26.1,68.4002,2025,-7.84078
Jacksonville St.,108.68,104.829,0.602242,49.7,49.2,15.9,13.5,31.0,26.3,64.9511,2025,-5.47044
McNeese St.,113.861,99.7006,0.821608,53.0,47.7,16.2,21.7,34.5,31.7,65.7521,2025,-0.394373
Quinnipiac,102.038,106.205,0.386918,48.4,49.5,17.9,17.1,33.5,26.0,71.7813,2025,-9.23267
Rhode Island,107.73,108.148,0.488852,52.8,49.3,17.9,16.0,28.3,28.6,70.6438,2025,-7.86781
Detroit Mercy,95.1795,112.258,0.130341,45.6,51.2,19.1,15.5,31.9,30.5,67.2904,2025,-18.845
Sam Houston St.,110.747,110.479,0.506968,51.0,53.1,18.3,17.2,30.3,32.2,68.0379,2025,-11.6508
East Tennessee St.,105.013,105.7,0.481254,50.3,50.3,16.1,18.9,35.7,29.8,65.2907,2025,-9.12256
Duquesne,106.413,103.217,0.586793,50.0,50.2,18.3,20.0,32.9,30.7,65.2961,2025,-12.9735
Virginia Tech,106.128,105.161,0.526284,51.2,52.3,20.1,16.2,31.0,29.2,65.365,2025,-9.25613
North Carolina Central,102.516,116.988,0.179671,50.1,54.8,19.2,21.0,34.6,38.8,67.2365,2025,-15.3159
North Dakota St.,115.545,111.358,0.604534,58.2,51.4,15.6,11.1,26.2,29.0,65.2906,2025,-6.37719
Northwestern St.,102.96,106.912,0.393368,48.7,49.8,20.2,17.4,33.1,32.6,64.063,2025,-9.21138
Fairfield,97.5443,113.258,0.152169,46.3,53.7,15.5,18.2,28.6,31.0,66.1143,2025,-16.8728
Arkansas,113.721,95.5145,0.881472,52.2,47.6,16.3,17.2,28.1,29.9,69.3958,2025,1.3706
Cal St. Bakersfield,105.121,113.236,0.298351,48.2,54.3,18.8,18.9,35.6,29.7,66.2621,2025,-13.9988
George Washington,107.137,103.147,0.607406,50.6,48.7,18.6,19.2,31.5,32.5,67.4026,2025,-6.59313
UNC Asheville,107.085,112.658,0.358151,52.0,53.4,14.8,18.0,29.7,34.1,68.0991,2025,-6.4324
Dayton,114.936,105.39,0.730502,53.0,51.1,15.5,17.6,29.4,28.6,66.0588,2025,-1.55857
Stephen F. Austin,96.1062,104.741,0.271034,46.7,49.2,22.2,20.2,34.6,33.1,67.5671,2025,-11.7382
Arkansas St.,111.0,102.7,0.70966,49.6,46.1,14.7,17.0,33.7,30.3,69.9642,2025,-4.36916
Army,100.261,113.43,0.194796,49.5,53.7,14.3,16.0,25.9,29.2,67.9209,2025,-11.9552
Oakland,106.707,108.703,0.446919,50.1,51.4,18.0,16.2,34.1,32.6,63.8776,2025,-10.7783
Southeast Missouri St.,101.746,104.52,0.423271,51.3,47.6,15.4,19.0,24.0,28.7,69.1276,2025,-8.59399
Binghamton,98.832,112.16,0.189258,51.6,49.7,19.6,12.8,26.9,26.9,65.8444,2025,-14.1116
George Mason,106.319,96.283,0.757727,51.7,45.6,19.8,19.2,31.8,29.3,64.9757,2025,-0.400218
Old Dominion,99.7065,110.739,0.230256,44.1,51.2,16.9,16.0,36.4,32.0,66.2542,2025,-15.2148
Green Bay,101.145,115.63,0.176655,50.9,54.8,18.0,14.6,18.4,32.0,69.3367,2025,-22.5596
UNC Greensboro,105.38,106.195,0.477869,50.7,47.8,15.3,16.4,31.1,30.1,63.975,2025,-7.544
Little Rock,98.2951,105.336,0.310961,49.5,46.7,20.4,21.5,30.4,35.4,67.0371,2025,-9.92978
Austin Peay,101.948,112.884,0.236513,48.7,53.8,14.8,16.8,25.8,31.2,66.2476,2025,-13.4809
Rutgers,116.432,103.966,0.786228,50.6,52.8,15.4,17.4,30.8,32.2,68.9013,2025,-3.04917
Nicholls St.,106.254,105.594,0.517893,48.1,48.1,15.3,16.7,30.6,31.5,68.3831,2025,-6.95961
Sacramento St.,95.4574,113.92,0.115747,48.0,55.1,20.3,17.1,27.4,27.6,65.66,2025,-20.7748
William & Mary,106.766,111.475,0.378401,53.7,53.5,18.1,17.6,26.2,30.2,71.6807,2025,-10.5847
Colgate,104.023,113.258,0.273244,54.2,53.3,16.7,16.3,23.7,26.9,67.2836,2025,-14.8428
USC,116.633,101.541,0.831114,54.8,51.9,17.7,17.7,27.9,30.2,68.569,2025,-3.22777
Merrimack,98.6632,101.503,0.419135,49.4,46.9,13.8,23.2,20.8,38.6,64.7105,2025,-9.83089
UNLV,106.744,99.5098,0.691478,49.7,49.3,16.2,17.8,27.3,29.8,66.0015,2025,-5.11913
Illinois St.,113.001,108.83,0.60647,56.3,53.1,15.9,16.3,24.7,25.2,66.02,2025,-7.74358
Manhattan,107.959,115.991,0.304646,50.8,50.9,16.7,15.0,32.5,32.2,67.8554,2025,-9.94954
Utah,112.728,100.842,0.782668,51.8,49.0,17.8,15.6,34.4,28.2,69.1684,2025,-2.93271
Louisiana Tech,107.768,105.247,0.567637,52.5,47.8,18.9,14.7,29.3,28.7,64.6795,2025,-6.40142
Youngstown St.,102.641,105.99,0.408722,49.8,48.8,17.6,18.0,29.3,31.2,69.4603,2025,-8.84548
Jacksonville,100.952,105.157,0.384788,50.2,51.1,19.5,18.6,35.6,30.5,67.7763,2025,-7.61819
Tennessee St.,103.112,108.52,0.357125,51.3,48.8,21.1,17.4,33.8,30.3,70.7736,2025,-12.8961
Stanford,112.487,102.478,0.744912,50.7,50.5,15.6,17.4,30.9,28.4,66.3748,2025,-2.72888
Longwood,105.091,110.493,0.359747,51.3,55.9,18.0,20.7,32.1,29.6,69.2061,2025,-9.67842
Sacred Heart,105.203,111.712,0.333964,51.0,51.8,17.7,17.6,31.4,29.9,70.5644,2025,-14.5962
Western Kentucky,103.218,103.466,0.493082,47.9,47.4,15.5,17.0,23.5,28.1,72.0764,2025,-8.21073
UT Arlington,106.495,112.82,0.339937,51.7,50.4,19.2,16.4,32.8,32.5,67.8302,2025,-12.8477
Fordham,106.264,111.405,0.36741,48.6,52.8,18.4,16.7,31.5,30.6,69.8333,2025,-14.0543
Alabama St.,100.854,109.25,0.285048,47.0,50.7,13.1,18.7,28.0,30.8,67.9827,2025,-10.1102
Wichita St.,106.503,104.277,0.560433,48.6,50.0,16.3,15.5,32.0,28.8,68.9203,2025,-7.27951
Texas Tech,126.063,97.5769,0.950057,54.7,48.1,14.2,17.1,34.2,28.3,66.1384,2025,5.83555
Boise St.,116.105,100.231,0.844313,52.6,50.4,16.4,16.4,32.7,22.5,65.9885,2025,0.00513461
