
Arizona,119.352,95.4129,0.929198,28-7,28,35,56.5,47.1,35.8,25.5,18.4,16.9,30.7,26.1,72.1669,56.4,46.2,37.8,32.3,0,0,64.7,49,37.7,38.7,72.1669,,,,2023,,,,7.57104,70.8,
"Penn St.",117.474,100.695,0.854751,23-14,23,37,55.4,49.1,21.3,25.5,13.7,13.1,19.2,25.6,64.2856,53.1,49.2,38.7,32.7,0,0,51.9,55.1,47.1,37.6,64.2856,,,,2023,,,,1.32707,73.9,
Hawaii,100.548,98.0961,0.570493,22-11,22,33,48.6,44.5,33.6,27.2,18.6,16.4,29.6,26.5,64.4631,48.2,44.5,32.8,29.5,0,0,46.9,32.9,37.1,26.1,64.4631,,,,2023,,,,-5.74726,74.6,
"San Diego",108.916,112.734,0.402218,11-20,11,31,51.1,58.2,30.9,33.4,16,17.3,27.9,29.7,68.579,50.4,55.9,34.8,41,0,0,45.3,60.4,36.4,41.7,68.579,,,,2023,,,,-12.1357,76.8,
"UC Davis",102.781,102.767,0.500394,18-14,18,32,49.8,50.7,42.8,31.5,20.6,20.8,32.2,28.6,70.4674,49.6,48.9,33.5,36.7,0,0,47.8,45.2,35,30.4,70.4674,,,,2023,,,,-8.41123,71,
LSU,105.864,104.184,0.545876,14-19,14,33,47.3,51.8,33.7,30.3,18.4,17.5,31.7,28.8,65.7721,46.2,52.1,32.7,34.3,0,0,52.9,52,38.9,41.6,65.7721,,,,2023,,,,-7.29863,72.2,
"St. Francis NY",91.0121,109.311,0.108431,14-16,14,30,45.9,50.5,31.1,31.6,21.1,19.6,30.9,31.8,65.7283,41.6,47.1,36.5,39.7,0,0,51.2,54.2,33.1,27.4,65.7283,,,,2023,,,,-13.0141,70,
"Fresno St.",103.151,100.202,0.582631,11-20,11,31,49.3,51.2,24.3,32.1,18.1,19.7,24.9,28.2,63.9687,51.1,48.3,31.1,37.3,0,0,53.2,52.8,40.7,37.6,63.9687,,,,2023,,,,-10.2444,77.7,
UMKC,93.8896,108.369,0.161189,11-21,11,32,43.4,50.1,33.3,39.4,19.9,17.3,35.9,29.4,63.7732,44.7,48.9,27.3,34.6,0,0,40.1,47.3,35.5,40.5,63.7732,,,,2023,,,,-15.4007,71.5,
Baylor,121.689,100.607,0.899157,23-11,23,34,53.2,51.6,36.8,31.3,17.9,19.9,34.4,30.9,66.8779,51.6,53.3,36.8,32.5,0,0,54.9,60,44.9,37.9,66.8779,,,,2023,,,,5.23699,74.4,
"Oral Roberts",111.758,101.635,0.748734,30-5,30,35,55.4,48.6,24.2,21.7,13.3,17.4,24.5,27.7,70.187,55.9,46.8,36.5,34.3,0,0,48,46,46,39.4,70.187,,,,2023,,,,1.59606,78.1,
Ohio,109.284,106.78,0.566246,19-14,19,33,52.4,51.6,27.5,33.9,16.2,17.6,32.8,28.9,68.07,50.1,51.9,37.3,34.1,0,0,42.9,46.7,38.5,39,68.07,,,,2023,,,,-7.69924,73.7,
Winthrop,107.445,114.365,0.327863,15-17,15,32,55.1,54.8,41.6,31,20.6,17.4,25.9,34.2,66.8219,53.8,55.5,37.9,35.8,0,0,46.7,50.3,44.9,38,66.8219,,,,2023,,,,-11.346,74.7,
"Northern Illinois",99.7149,106.02,0.330677,13-19,13,32,52.2,50.7,34.3,35.8,20.3,18.6,25,32.8,68.8779,52.1,51.7,34.9,32.7,0,0,47.9,48.4,36.8,36.3,68.8779,,,,2023,,,,-12.365,64.8,
