Team,AdjOE,AdjDE,BARTHAG,EFG%,EFGD%,TOR,TORD,ORB,DRB,ADJ T,Season,WAB
Niagara,106.622,103.883,0.574289,48.3,51.7,16.4,22.5,32.5,33.0,68.0127,2013,-6.66532
Campbell,97.7021,111.25,0.183417,48.2,51.6,20.1,20.2,32.7,34.6,64.9559,2013,-14.2186
Mercer,103.806,99.9569,0.606953,50.3,46.7,19.5,21.8,29.6,32.6,61.4095,2013,-5.46547
St. Bonaventure,109.153,103.943,0.637019,51.6,51.6,20.0,21.5,32.3,34.2,65.1782,2013,-5.86954
Oregon St.,110.169,101.525,0.719029,49.7,48.5,19.6,17.6,34.4,32.4,67.4759,2013,-7.28845
Lipscomb,97.5659,108.95,0.219402,46.7,51.8,23.2,18.6,35.7,32.0,69.3903,2013,-12.1596
Kennesaw St.,91.8775,111.3,0.099268,44.7,55.5,21.0,21.3,30.7,33.1,63.0965,2013,-21.7775
James Madison,99.9201,100.786,0.475217,47.6,48.7,17.2,21.1,29.6,31.1,62.833,2013,-8.64954
Georgetown,108.662,86.5317,0.932066,51.1,43.0,20.1,22.4,30.4,31.0,61.131,2013,6.5108
USC Upstate,102.138,105.029,0.420452,49.5,49.8,20.0,20.1,35.4,30.2,64.8224,2013,-11.1103
Morgan St.,98.9392,102.481,0.400241,48.3,45.3,22.3,21.8,38.0,35.6,66.152,2013,-10.7805
New Hampshire,92.2096,101.586,0.247185,43.9,45.8,18.6,18.8,28.1,30.5,62.9941,2013,-14.8193
Wright St.,97.5253,92.7535,0.640356,49.5,46.8,20.3,24.3,26.4,29.1,61.8614,2013,-5.68681
Iowa St.,118.254,99.7902,0.875698,53.8,48.0,18.5,18.6,34.2,28.5,68.2244,2013,0.748241
Alcorn St.,86.7922,102.39,0.130036,42.3,44.4,22.2,19.1,29.3,36.0,66.2974,2013,-16.5281
Purdue,107.296,95.7742,0.78691,46.3,45.5,19.0,17.0,37.0,29.7,65.6734,2013,-3.82988
Drake,106.698,102.366,0.616957,52.2,51.4,19.8,18.8,24.5,28.7,67.5427,2013,-6.94987
Marquette,114.014,94.6874,0.894354,49.6,46.2,20.9,19.5,38.4,33.1,63.2671,2013,4.46165
Holy Cross,98.812,104.705,0.339364,47.7,47.7,20.1,15.5,28.3,30.1,61.7362,2013,-13.1248
Houston,107.817,107.328,0.51307,51.3,48.7,18.3,17.9,33.4,31.4,69.0843,2013,-7.24501
Hampton,89.0634,99.2131,0.224246,43.1,43.8,24.3,22.3,34.1,32.6,68.858,2013,-13.6288
Western Michigan,101.147,101.136,0.500328,48.2,46.9,22.3,19.1,35.6,29.1,64.6105,2013,-5.87137
New Mexico St.,103.866,96.5833,0.697632,49.3,45.4,21.9,18.6,36.9,29.8,63.7452,2013,-2.85612
Ball St.,99.9936,106.778,0.319747,48.3,50.8,23.1,19.7,35.9,29.5,64.7117,2013,-9.52782
Milwaukee,94.9971,107.716,0.190773,44.6,50.5,21.5,17.6,29.0,35.0,64.5127,2013,-17.1998
Portland,94.7355,102.487,0.288139,44.0,49.6,23.3,17.9,33.7,31.0,64.0148,2013,-11.5737
Albany,102.646,100.389,0.563562,49.6,48.3,21.2,19.9,31.7,28.2,61.8716,2013,-4.34345
San Francisco,106.52,103.691,0.57677,52.7,49.8,18.1,17.4,23.9,29.8,65.4308,2013,-7.78003
Bucknell,106.143,94.4384,0.793099,49.6,42.5,15.1,14.1,29.3,24.3,62.0692,2013,1.24927
Connecticut,109.784,95.4917,0.83257,50.0,45.3,18.2,20.1,28.5,36.0,64.0064,2013,1.47194
Florida Gulf Coast,104.764,97.4718,0.696298,51.6,46.9,21.0,22.1,32.5,32.8,67.7746,2013,-3.87037
San Jose St.,89.7125,104.157,0.152285,41.1,48.7,20.2,19.0,33.3,31.9,65.8444,2013,-14.1871
Utah Valley,97.8544,111.874,0.176564,49.6,50.5,18.9,17.3,25.7,30.1,63.1425,2013,-14.1519
Missouri,114.562,96.6339,0.876229,51.2,46.1,18.9,17.6,38.7,28.6,66.2946,2013,1.25666
Cincinnati,105.544,89.8601,0.864134,46.2,43.3,19.4,20.3,38.7,29.8,64.1509,2013,1.68697
South Dakota St.,111.146,104.952,0.659144,53.3,51.2,16.4,17.1,28.9,26.1,62.6175,2013,-3.02694
Boston University,104.475,102.325,0.559492,52.2,47.4,18.8,21.5,25.9,31.2,64.8216,2013,-6.74137
Air Force,110.34,105.036,0.637973,54.7,51.9,18.5,19.1,23.7,31.8,63.0419,2013,-2.89276
Bradley,104.088,103.303,0.521768,48.3,51.0,17.8,21.7,30.3,31.7,65.5994,2013,-7.42121
Troy,98.8002,108.712,0.249851,45.3,51.0,16.5,19.1,30.7,33.0,59.7012,2013,-16.3458
Gonzaga,120.086,91.6294,0.957314,54.9,44.9,17.2,20.8,37.8,29.8,63.7873,2013,7.7802
South Florida,100.983,98.3632,0.574989,44.6,47.3,17.7,19.6,30.3,34.5,59.0558,2013,-6.78953
Army,105.626,104.582,0.528526,51.7,48.7,20.7,18.6,31.7,29.7,66.9275,2013,-9.90552
Loyola MD,104.128,99.8149,0.619272,46.9,45.8,18.4,20.9,37.1,35.9,62.3623,2013,-4.67294
Belmont,110.348,97.4142,0.807468,56.5,48.0,19.6,25.0,29.7,34.2,66.0018,2013,0.348038
Siena,95.4645,107.306,0.206737,46.1,48.7,23.7,17.0,33.0,34.5,62.7862,2013,-18.1865
Southern Utah,92.414,105.854,0.173435,44.4,48.6,21.9,17.2,32.0,27.8,68.3851,2013,-15.539
N.C. State,116.386,99.5656,0.857552,54.2,46.8,18.0,16.6,34.7,32.6,66.7357,2013,0.0
Pittsburgh,114.056,92.681,0.915799,51.7,44.6,18.1,22.0,40.4,30.0,58.937,2013,3.11138
Furman,91.8324,114.678,0.0720964,45.8,52.6,22.7,17.2,28.4,33.5,63.5487,2013,-19.7931
Massachusetts,107.918,98.8576,0.732725,49.5,47.4,20.3,18.9,32.4,32.6,69.8751,2013,-0.920336
Mount St. Mary's,102.352,105.883,0.403694,50.5,55.7,18.3,23.9,28.6,33.9,65.6623,2013,-7.49106
Bryant,109.038,109.243,0.49459,54.4,51.8,19.2,17.6,30.5,29.7,65.1825,2013,-6.25113
Syracuse,113.842,88.4496,0.947964,49.0,42.6,18.9,23.6,38.8,34.5,64.0164,2013,5.12439
Jacksonville St.,102.245,106.066,0.396033,49.4,50.0,20.4,24.7,31.7,39.6,61.3384,2013,-6.31442
McNeese St.,95.1821,109.846,0.161403,44.9,48.8,17.9,19.0,31.8,37.8,62.9655,2013,-11.9302
Quinnipiac,102.849,104.784,0.446607,46.5,49.3,20.2,15.7,41.3,25.8,65.2288,2013,-11.3492
Rhode Island,101.109,100.822,0.50817,46.0,48.7,18.8,19.6,28.4,35.5,61.8038,2013,-11.4792
Detroit Mercy,112.904,104.409,0.710848,50.8,53.2,15.5,22.9,31.8,31.2,69.0286,2013,0.0
Radford,91.6907,102.871,0.210307,44.2,49.0,19.5,21.6,32.2,31.9,66.2857,2013,-15.3555
East Tennessee St.,93.7892,110.597,0.130595,45.7,54.1,20.0,21.1,27.1,35.5,63.8083,2013,-15.3098
Duquesne,100.176,106.055,0.34169,47.9,51.5,20.8,17.3,30.9,33.2,68.003,2013,-12.3941
Virginia Tech,107.27,106.171,0.529582,47.5,50.1,17.5,15.5,30.7,33.2,66.0103,2013,-7.24118
North Carolina Central,97.6788,97.59,0.502614,49.3,45.6,23.0,22.9,30.6,31.1,62.9799,2013,-5.09425
North Dakota St.,103.593,95.4534,0.719315,52.8,44.4,18.1,18.1,30.0,25.1,59.4901,2013,-3.35086
Northwestern St.,106.233,103.341,0.5787,49.0,47.8,19.2,21.7,34.8,37.3,71.6623,2013,-2.97111
Fairfield,96.5627,95.8359,0.521708,47.7,44.4,21.5,21.6,33.5,32.2,60.5778,2013,-8.12047
Arkansas,106.586,96.6114,0.755821,48.4,49.2,16.3,24.6,31.7,33.5,69.9164,2013,-2.35587
UNC Wilmington,97.2685,107.891,0.232912,46.6,50.2,21.4,17.5,31.5,32.8,65.3122,2013,-14.2598
George Washington,99.9765,94.4717,0.657304,46.6,47.4,23.4,21.3,38.2,30.8,66.6537,2013,-7.20362
UNC Asheville,100.282,105.089,0.368568,48.6,49.5,20.6,20.7,33.0,33.2,68.2074,2013,-10.5973
Dayton,113.074,100.824,0.788948,53.0,49.2,21.7,21.0,35.2,30.4,65.0729,2013,-4.4964
Stephen F. Austin,99.4948,89.9648,0.76095,50.5,42.2,20.5,22.6,34.1,25.9,59.4179,2013,-0.319169
Arkansas St.,98.2994,97.0054,0.538025,45.7,46.7,18.9,23.1,33.5,30.3,64.1086,2013,-7.59272
Oakland,106.785,109.913,0.417768,49.2,57.0,17.2,20.5,31.0,29.2,67.9583,2013,-8.33824
Southeast Missouri St.,104.712,107.829,0.416468,53.1,45.9,18.5,15.1,28.2,33.2,66.9302,2013,-11.2275
Binghamton,86.5462,108.963,0.0660647,41.8,51.4,23.2,16.8,26.5,30.3,65.0662,2013,-21.5258
George Mason,103.796,99.5832,0.616909,48.5,47.3,20.3,21.8,34.7,33.4,65.6662,2013,-7.60648
Old Dominion,99.1252,107.901,0.273785,44.9,52.3,20.7,20.4,38.8,33.1,65.4659,2013,-19.7639
Green Bay,102.842,100.123,0.576428,47.9,47.7,20.8,18.0,32.8,26.7,62.942,2013,-7.71433
UNC Greensboro,97.6948,107.808,0.243646,47.0,50.2,17.8,19.2,29.2,28.1,70.4932,2013,-17.8172
Little Rock,95.2729,102.462,0.30225,46.4,48.8,22.3,23.2,31.8,32.6,66.733,2013,-9.41811
Austin Peay,98.2119,111.359,0.190811,51.7,52.0,23.2,18.1,28.9,35.3,67.8071,2013,-18.2487
Rutgers,108.459,99.4548,0.730403,48.7,47.9,21.3,19.6,35.8,34.4,63.1813,2013,-4.13933
Nicholls St.,98.603,110.802,0.207288,48.7,52.1,20.2,20.9,30.1,35.1,65.8958,2013,-15.2047
Sacramento St.,96.1149,107.475,0.216758,45.8,50.4,17.8,19.0,30.1,31.2,61.6293,2013,-11.6103
William & Mary,107.525,109.713,0.442359,53.6,48.9,20.0,16.1,28.5,32.4,62.2529,2013,-11.9376
Colgate,97.1661,105.783,0.27346,48.0,49.1,19.8,15.2,26.2,27.0,65.8785,2013,-13.7899
USC,102.552,96.0823,0.679042,47.2,46.9,19.5,17.6,29.2,29.5,65.7992,2013,-5.28315
UNLV,105.866,89.8038,0.869013,48.9,44.1,20.2,18.5,33.3,27.1,67.9506,2013,1.83159
Illinois St.,109.558,97.6989,0.788767,51.8,48.4,18.7,21.0,29.5,31.4,69.045,2013,-5.07328
Manhattan,94.9694,93.6719,0.539467,46.8,46.2,25.7,23.1,31.8,32.4,61.1042,2013,-10.6417
Utah,105.249,98.5999,0.679284,48.7,46.9,20.0,16.9,27.5,31.8,60.8755,2013,-6.61771
Louisiana Tech,100.346,93.9521,0.680725,46.5,45.1,17.7,24.6,33.8,33.6,69.0689,2013,-0.782475
Youngstown St.,103.494,103.763,0.492542,49.1,48.6,17.0,18.1,26.6,31.5,67.1217,2013,-9.07111
Jacksonville,95.6182,107.636,0.203989,46.1,50.3,21.5,20.2,33.0,32.0,68.0813,2013,-12.6991
Tennessee St.,102.954,104.735,0.450844,48.9,49.8,21.9,19.9,34.7,32.6,66.9197,2013,-7.068
Stanford,110.202,95.6566,0.835877,47.5,46.8,17.3,19.2,32.1,28.5,66.8422,2013,-2.21377
Longwood,94.985,115.413,0.0961994,48.3,54.4,22.7,18.4,28.8,34.6,69.3537,2013,-19.3394
Sacred Heart,99.4877,111.439,0.213388,49.8,51.2,21.9,18.1,33.2,35.6,67.0685,2013,-14.3604
Western Kentucky,101.597,101.638,0.498828,48.6,47.9,22.2,20.8,34.8,30.7,64.6253,2013,-8.14596
UT Arlington,98.0877,97.9769,0.503248,46.4,45.8,22.1,22.8,36.2,31.1,65.5434,2013,-6.40409
Fordham,99.8407,107.169,0.306913,45.0,51.1,22.9,16.3,36.1,32.5,67.4071,2013,-13.0873
Alabama St.,92.5376,111.186,0.108005,45.1,49.4,22.0,19.5,33.4,34.5,65.6433,2013,-17.0498
Wichita St.,111.868,92.4275,0.899822,50.0,45.3,19.4,20.0,38.0,26.5,63.6881,2013,2.33284
Texas Tech,100.503,105.472,0.364707,46.5,52.8,21.5,21.3,32.1,34.3,66.8139,2013,-9.3762
Michigan,122.572,95.258,0.947811,54.6,48.0,14.6,18.7,32.5,29.4,63.4555,2013,6.18849
