Team,AdjOE,AdjDE,BARTHAG,EFG%,EFGD%,TOR,TORD,ORB,DRB,ADJ T,Season,WAB
Purdue Fort Wayne,107.169,108.495,0.464716,52.9,53.8,15.7,19.9,25.6,26.6,72.5732,2018,-8.16811
Iona,109.24,107.949,0.534126,53.9,52.5,16.0,18.8,24.5,30.8,70.2751,2018,-7.26155
Stetson,98.1241,111.636,0.184877,48.9,54.6,14.9,18.5,23.2,27.5,69.7765,2018,-16.0287
Marshall,108.798,103.035,0.651549,54.7,49.9,17.2,18.4,22.4,32.3,74.708,2018,-2.50566
Eastern Michigan,101.729,99.4403,0.565048,51.4,47.5,18.7,20.1,30.4,32.7,64.7699,2018,-6.5443
Niagara,108.161,114.267,0.347147,50.8,52.6,15.0,15.5,30.9,31.0,73.5015,2018,-8.18195
Campbell,105.476,110.845,0.361018,54.6,52.0,17.2,17.3,20.8,26.5,67.7386,2018,-11.4288
Mercer,111.434,110.828,0.515669,54.3,53.1,18.8,16.5,31.4,24.9,64.2297,2018,-8.18497
Savannah St.,99.9952,114.548,0.173292,48.1,56.6,16.7,20.9,26.7,35.8,82.2098,2018,-9.61364
Oregon St.,107.642,101.261,0.668806,52.1,49.6,19.4,18.6,31.8,28.7,65.5586,2018,-7.28661
Lipscomb,103.573,102.099,0.541102,51.5,52.0,20.0,19.9,27.4,24.3,74.6586,2018,-3.14718
Kennesaw St.,98.6649,112.33,0.183673,49.4,54.2,19.2,18.8,29.6,33.6,68.323,2018,-14.4948
James Madison,101.089,106.865,0.345463,48.0,52.8,16.5,18.5,28.9,28.2,67.8618,2018,-16.4801
Georgetown,111.826,100.766,0.768113,51.8,50.8,20.7,17.0,31.3,26.0,70.2137,2018,-3.50808
USC Upstate,105.566,123.403,0.142413,50.1,59.5,16.1,15.0,27.0,30.8,68.9078,2018,-19.4748
Morgan St.,95.8249,111.552,0.14834,45.6,51.9,18.7,20.5,33.5,30.7,68.7484,2018,-15.7866
New Hampshire,98.3602,107.366,0.267471,46.3,50.8,17.4,13.7,28.4,21.4,65.459,2018,-16.0025
Iowa St.,110.457,101.652,0.722173,49.9,51.0,17.0,16.4,29.5,30.6,68.8638,2018,-4.25017
Alcorn St.,94.842,114.76,0.100445,48.3,52.1,20.8,17.9,27.1,33.1,68.0136,2018,-16.3487
Purdue,123.556,96.0641,0.947566,57.7,47.0,15.8,17.7,28.0,28.0,67.5166,2018,7.62714
Drake,105.922,104.224,0.546305,50.4,51.6,17.2,16.9,23.6,27.9,68.0734,2018,-8.02824
Marquette,120.51,104.119,0.843066,56.8,53.8,17.3,18.1,27.6,29.6,69.1881,2018,1.04741
Holy Cross,98.1319,107.545,0.258588,52.6,51.0,19.1,20.0,19.3,31.9,62.8214,2018,-14.9241
Houston,115.212,94.334,0.908816,53.3,45.5,17.5,19.1,33.8,25.8,68.2472,2018,2.4666
Hampton,100.467,107.81,0.307624,48.8,48.9,16.9,16.9,28.7,29.7,71.558,2018,-11.039
Western Michigan,105.677,108.379,0.42792,49.3,54.2,15.6,19.7,29.7,27.2,67.6965,2018,-9.47752
New Mexico St.,107.154,95.4321,0.791228,51.6,46.0,17.4,19.0,33.8,22.5,68.2059,2018,1.34834
Ball St.,102.411,103.085,0.481158,51.4,49.4,18.4,16.7,28.0,27.5,69.8546,2018,-6.75739
Milwaukee,99.5876,102.784,0.410146,50.9,50.1,18.1,18.0,25.1,23.8,65.56,2018,-11.905
Portland,99.2849,107.645,0.282983,50.6,52.4,18.1,15.8,19.2,31.4,67.1166,2018,-14.3554
Albany,106.522,105.185,0.536239,50.5,50.6,17.5,17.0,34.6,24.3,66.2206,2018,-5.94377
San Francisco,102.094,100.432,0.547047,49.4,48.9,17.4,17.0,28.0,25.7,66.7552,2018,-7.12295
Bucknell,108.517,101.755,0.676981,53.9,47.8,17.0,17.0,27.0,27.5,71.6567,2018,-2.99739
Connecticut,104.426,106.028,0.456348,47.5,51.1,18.5,18.3,29.4,32.7,66.9356,2018,-6.9308
Florida Gulf Coast,106.245,103.629,0.571207,55.3,49.9,19.5,18.9,31.3,26.7,70.9821,2018,-6.3907
San Jose St.,95.6759,107.312,0.210838,48.6,53.2,23.6,14.9,27.8,24.8,67.1085,2018,-18.5122
Utah Valley,109.379,102.368,0.681751,54.2,48.1,19.8,17.5,30.9,27.5,67.9955,2018,-4.1024
Missouri,111.417,96.3796,0.841222,54.1,46.7,20.8,16.0,30.3,27.9,65.5808,2018,0.446761
Cincinnati,112.11,87.8724,0.942751,51.2,43.3,17.0,21.6,38.5,28.2,64.9761,2018,5.97496
South Dakota St.,114.17,101.285,0.798531,54.3,50.0,14.0,14.2,24.6,23.3,70.3298,2018,0.644992
Boston University,99.75,107.495,0.297361,52.8,52.8,20.1,20.1,28.3,29.6,67.4574,2018,-11.5245
Air Force,100.047,105.29,0.357242,47.6,54.9,18.8,20.6,27.4,28.8,65.6421,2018,-11.8335
Bradley,104.13,99.9927,0.614497,48.9,47.7,20.0,20.3,31.3,29.0,65.8018,2018,-5.57133
Troy,105.038,106.193,0.468605,51.4,50.2,18.0,16.6,26.9,28.9,68.1744,2018,-10.4688
Gonzaga,117.589,95.2249,0.918789,57.0,47.1,16.1,17.4,33.0,23.1,69.3522,2018,4.86333
South Florida,99.2093,107.846,0.276885,48.0,51.1,21.4,16.5,28.8,30.6,64.5812,2018,-14.8027
Army,99.3906,108.533,0.266591,52.3,52.4,18.8,19.7,27.1,27.6,70.3409,2018,-13.4531
Loyola MD,96.0753,110.37,0.168669,47.8,54.4,18.9,18.7,29.1,26.4,68.5215,2018,-17.3275
Belmont,112.622,103.709,0.720745,58.8,48.9,18.1,16.9,25.2,25.7,67.1384,2018,-2.71266
Siena,96.3886,108.17,0.209803,48.2,50.9,21.7,15.6,31.4,29.0,66.1009,2018,-18.6007
Southern Utah,101.103,108.632,0.304512,50.4,54.6,17.4,16.6,22.6,25.9,71.5886,2018,-12.291
N.C. State,116.027,101.734,0.819317,53.4,51.6,16.8,20.4,33.4,32.0,71.5733,2018,0.870014
Pittsburgh,98.4847,103.689,0.356141,48.2,50.1,20.9,16.6,22.7,34.8,65.3386,2018,-10.9483
Furman,108.441,101.051,0.69248,54.9,50.1,16.5,20.6,27.0,28.6,68.5047,2018,-3.92309
Massachusetts,106.757,109.859,0.418386,52.5,51.5,18.6,16.5,27.2,29.7,66.416,2018,-12.7476
Mount St. Mary's,103.164,109.864,0.326604,54.1,51.7,16.2,20.2,20.5,35.4,64.7893,2018,-10.0439
Bryant,98.6787,120.096,0.0945851,47.9,57.6,18.2,17.9,26.2,34.1,70.1247,2018,-23.0101
Syracuse,106.303,92.4041,0.833607,46.9,46.2,19.1,19.5,34.7,30.4,62.7623,2018,-0.422861
Jacksonville St.,101.16,100.239,0.526285,50.2,48.4,19.2,19.3,33.4,26.2,65.9662,2018,-6.62596
McNeese St.,99.887,112.195,0.208119,48.8,49.8,19.0,15.2,29.3,33.3,69.7638,2018,-12.583
Quinnipiac,101.148,111.372,0.248358,50.3,53.6,19.4,16.3,27.8,28.5,66.4936,2018,-16.2983
Rhode Island,109.971,97.6316,0.797163,51.1,50.4,15.3,22.6,31.0,28.2,68.4115,2018,1.62457
Detroit Mercy,101.985,117.04,0.170298,49.1,56.7,18.2,17.2,27.0,31.4,72.5645,2018,-18.0118
Sam Houston St.,101.343,106.419,0.363094,48.2,51.8,18.8,20.1,32.5,27.4,66.845,2018,-9.37627
East Tennessee St.,103.93,97.8688,0.666204,53.8,47.1,19.7,20.6,30.7,27.7,67.6384,2018,-3.0112
Duquesne,105.192,107.066,0.449425,49.7,50.8,17.6,18.4,33.0,28.9,66.093,2018,-10.9857
Virginia Tech,115.504,98.9364,0.855758,57.7,50.4,17.0,18.6,23.9,29.4,69.0188,2018,1.34091
North Carolina Central,95.3456,110.527,0.154582,50.4,48.5,20.8,16.8,32.9,29.7,65.1491,2018,-11.9984
North Dakota St.,103.503,105.097,0.456188,53.7,49.6,18.4,14.4,23.0,25.2,66.3516,2018,-9.97447
Northwestern St.,88.5599,110.061,0.0758884,44.3,54.1,24.7,19.1,32.4,34.5,69.2569,2018,-20.1097
Fairfield,101.286,105.844,0.376079,51.4,52.5,17.4,18.8,24.4,27.1,70.3942,2018,-10.492
Arkansas,117.001,100.817,0.847102,53.8,50.4,15.1,19.4,28.8,31.7,69.8412,2018,2.80102
Cal St. Bakersfield,96.8482,102.858,0.333502,46.5,50.5,20.7,19.2,30.7,28.7,65.5738,2018,-11.3441
George Washington,104.307,104.499,0.494697,49.5,51.4,19.2,17.1,31.7,30.0,65.5846,2018,-9.68845
UNC Asheville,105.581,107.187,0.456712,54.6,52.5,19.4,18.5,24.0,26.8,69.4563,2018,-6.18482
Dayton,108.599,107.077,0.540476,55.5,54.4,20.2,18.4,25.8,27.5,66.0183,2018,-9.56933
Stephen F. Austin,104.701,97.5935,0.691766,53.1,49.7,20.7,25.9,32.0,28.5,70.8404,2018,-1.82783
Arkansas St.,104.396,114.005,0.266477,49.4,56.0,18.6,18.8,30.2,31.3,69.6179,2018,-15.1599
Oakland,106.046,106.485,0.488147,52.0,50.8,18.1,16.9,28.0,28.6,70.8365,2018,-7.93906
Southeast Missouri St.,107.52,116.023,0.294154,54.3,55.2,18.1,17.2,26.2,29.3,69.0059,2018,-12.2307
Binghamton,96.4178,108.442,0.205612,49.7,51.6,18.3,17.0,25.9,26.7,66.1686,2018,-15.9264
George Mason,101.732,105.974,0.384672,49.1,52.1,18.2,16.1,27.9,26.7,68.9199,2018,-9.74616
Old Dominion,107.666,96.0633,0.787734,50.7,47.7,15.5,21.6,32.3,26.2,64.7636,2018,-0.949024
Green Bay,100.197,108.465,0.28662,48.6,50.9,18.6,17.8,25.6,30.9,72.0119,2018,-14.3877
UNC Greensboro,103.7,95.4847,0.720953,51.7,47.5,19.8,21.4,33.7,23.9,65.0084,2018,-1.54402
Little Rock,93.693,105.224,0.208372,47.4,50.8,21.7,19.9,28.3,31.2,64.9849,2018,-18.9249
Austin Peay,104.983,105.942,0.473883,49.9,54.0,19.8,22.1,34.7,28.9,68.9824,2018,-7.51125
Rutgers,98.4741,95.4205,0.589586,43.6,48.0,17.2,20.5,33.3,29.1,65.9966,2018,-6.80798
Nicholls St.,102.096,104.09,0.444605,51.9,50.2,20.4,21.1,30.5,30.6,73.9594,2018,-6.21187
Sacramento St.,98.8402,110.843,0.211152,49.0,52.7,17.9,17.5,24.1,29.5,65.7259,2018,-18.5646
William & Mary,114.462,115.097,0.48409,59.5,56.8,17.2,14.4,21.2,25.4,69.7739,2018,-6.1862
Colgate,104.815,107.778,0.420547,51.5,53.2,16.4,19.4,25.6,27.6,66.4189,2018,-8.5864
USC,114.257,98.9122,0.84003,53.8,51.0,15.3,19.2,30.0,28.8,67.7712,2018,-0.392151
UNLV,110.748,104.493,0.661166,53.5,48.7,19.1,15.5,34.5,29.9,72.6265,2018,-4.81598
Illinois St.,104.722,102.824,0.55238,49.8,49.0,18.9,18.1,26.0,31.5,68.9056,2018,-5.87232
Manhattan,98.8725,104.331,0.350231,51.6,50.1,22.7,21.5,31.0,32.1,65.8511,2018,-12.2275
Utah,111.654,98.2238,0.813641,54.5,48.3,17.5,17.5,24.1,28.6,65.8739,2018,-1.48444
Louisiana Tech,106.521,104.697,0.549491,50.9,50.6,17.9,18.2,27.4,29.0,67.34,2018,-8.9719
Youngstown St.,101.421,114.845,0.193174,47.6,58.7,19.4,19.4,34.7,29.9,71.1413,2018,-17.893
Jacksonville,94.0298,108.354,0.163751,49.0,51.9,19.2,17.8,25.9,29.7,68.4478,2018,-13.024
Tennessee St.,96.5973,101.354,0.365224,49.3,52.7,21.9,23.3,25.5,27.7,65.4906,2018,-9.42042
Stanford,107.819,98.8687,0.730394,51.9,49.7,20.6,15.9,32.8,27.0,70.6932,2018,-4.33444
Longwood,89.7261,109.532,0.0916443,46.3,52.4,23.0,17.6,22.7,30.5,69.1499,2018,-21.187
Sacred Heart,95.968,108.758,0.191737,48.5,50.9,21.5,14.6,32.5,22.6,68.3983,2018,-16.8895
Western Kentucky,114.242,101.105,0.802947,54.2,49.4,16.6,17.9,29.0,29.3,68.342,2018,-1.23288
UT Arlington,104.9,102.124,0.576506,52.5,49.2,20.1,19.3,30.8,27.7,72.7411,2018,-6.11906
Fordham,94.4399,105.251,0.223323,47.9,52.3,18.5,21.1,18.8,32.8,65.9702,2018,-14.85
Alabama St.,94.9608,115.625,0.0941268,46.5,51.9,19.9,18.3,31.9,34.7,69.0054,2018,-18.1708
Wichita St.,121.265,103.032,0.866895,55.1,49.4,16.5,16.3,35.4,22.6,68.8495,2018,3.4091
Texas Tech,113.078,91.8134,0.916494,52.0,46.4,17.8,21.7,32.9,28.7,66.347,2018,4.67102
Boise St.,109.473,96.6245,0.807791,53.7,48.8,18.9,16.4,29.3,18.4,68.8405,2018,-0.377161
