Team,AdjOE,AdjDE,BARTHAG,EFG%,EFGD%,TOR,TORD,ORB,DRB,ADJ T,Season,WAB
Georgia St.,99.3106,112.07,0.199396,44.2,50.6,15.9,16.4,27.7,33.6,67.9213,2026,-17.7038
Miami FL,121.088,101.45,0.884413,55.6,51.7,16.2,18.4,37.0,26.3,67.9297,2026,3.85792
Georgia,124.353,104.766,0.877719,54.6,50.1,14.3,18.4,35.2,34.9,72.0259,2026,2.61027
North Dakota,106.691,115.392,0.288734,49.4,56.5,14.1,19.4,27.4,32.4,67.318,2026,-11.2999
Princeton,104.981,112.376,0.313725,49.6,52.0,17.1,14.3,27.2,28.5,63.8596,2026,-14.929
Saint Louis,119.508,102.252,0.857325,59.7,44.8,17.4,16.1,31.1,27.0,71.0139,2026,1.88031
Arizona St.,115.214,102.338,0.79623,51.1,52.4,17.1,18.5,29.8,34.9,69.2142,2026,-0.946868
Purdue Fort Wayne,104.949,113.353,0.291969,52.6,56.1,14.5,19.1,22.9,34.5,67.7071,2026,-9.29157
Iona,104.003,110.876,0.323896,51.9,48.9,17.2,16.6,27.8,31.2,69.1322,2026,-10.4243
Stetson,105.136,117.871,0.21168,53.1,55.2,18.1,15.1,26.6,31.8,66.7639,2026,-15.8976
Marshall,111.923,115.735,0.404874,54.8,50.3,16.6,16.3,31.9,33.8,69.4026,2026,-8.50919
Eastern Michigan,101.61,107.717,0.338233,49.6,50.3,17.4,15.6,27.8,29.1,66.4768,2026,-14.6889
Niagara,99.8623,117.35,0.135194,50.5,52.8,18.9,16.6,24.8,32.9,62.2263,2026,-18.2855
Campbell,110.39,112.27,0.45162,50.1,53.9,17.6,17.0,33.5,32.0,69.8429,2026,-10.9368
Mercer,110.71,114.005,0.416462,53.1,52.5,15.0,17.0,32.6,33.2,68.9434,2026,-8.5015
Lindenwood,100.181,108.726,0.280638,48.0,49.1,18.7,18.4,33.2,31.8,72.3983,2026,-11.1909
St. Bonaventure,113.14,112.338,0.520435,52.4,53.3,16.8,17.1,34.5,29.8,67.143,2026,-10.0122
Oregon St.,109.399,108.997,0.510576,50.5,50.3,17.7,15.3,26.8,32.1,65.2296,2026,-7.52135
Lipscomb,105.031,111.058,0.344864,54.1,53.2,16.0,17.7,25.8,30.2,69.4522,2026,-7.78513
Kennesaw St.,110.807,109.511,0.533784,50.7,48.5,16.7,16.1,35.5,31.3,71.2667,2026,-7.9699
James Madison,109.071,112.37,0.415157,53.1,49.0,17.3,12.8,30.6,29.5,65.9664,2026,-10.3594
Georgetown,114.008,103.303,0.75657,49.6,49.9,15.8,16.2,32.5,31.5,66.2109,2026,-4.87334
USC Upstate,99.1199,110.809,0.217217,48.3,51.0,18.2,16.4,29.2,31.4,67.5777,2026,-14.2464
Morgan St.,98.8275,121.585,0.0844639,45.8,51.7,17.8,16.5,30.7,35.2,70.4633,2026,-13.0915
New Hampshire,95.5735,116.236,0.0952721,46.7,53.4,16.5,15.8,25.7,26.9,67.3861,2026,-16.4068
Iowa St.,123.763,92.623,0.965546,56.5,49.5,15.1,22.4,35.3,28.1,66.9617,2026,7.40136
Alcorn St.,97.2322,115.685,0.119377,47.7,55.0,19.6,18.1,26.9,35.5,67.9468,2026,-16.3994
Purdue,133.312,100.255,0.963637,57.6,52.3,13.5,15.6,36.3,26.4,64.4364,2026,9.1981
Drake,109.518,113.316,0.403233,51.4,52.6,15.0,14.6,26.6,29.9,67.0782,2026,-13.6067
Marquette,111.773,101.187,0.758463,50.5,50.6,16.0,19.3,29.7,34.7,69.22,2026,-7.4242
Holy Cross,100.663,117.915,0.139544,49.8,54.8,15.3,14.1,21.9,27.0,65.4356,2026,-18.1836
Houston,125.338,92.3903,0.970899,52.1,46.6,13.0,21.0,35.9,30.9,63.3252,2026,9.00602
Hampton,100.66,112.661,0.214971,45.7,52.0,17.0,17.2,32.9,30.0,65.3991,2026,-14.6328
Western Michigan,107.125,117.472,0.257248,49.9,54.4,16.9,13.4,30.5,29.1,67.8024,2026,-15.3756
New Mexico St.,108.105,110.227,0.444343,48.5,48.7,15.0,14.7,32.5,30.3,66.6038,2026,-11.4198
Ball St.,99.024,108.228,0.264618,47.0,52.7,16.2,18.7,27.1,31.0,63.6528,2026,-14.629
Milwaukee,106.064,115.212,0.278604,49.9,55.5,15.2,15.8,33.0,29.2,67.6307,2026,-13.5799
Portland,106.248,108.11,0.45022,51.2,52.7,19.7,17.0,28.1,32.5,68.5009,2026,-10.471
Albany,103.475,117.941,0.181706,51.3,53.2,18.5,15.8,32.7,32.4,65.2751,2026,-17.3486
Tarleton St.,103.333,107.788,0.38098,48.3,53.6,20.0,23.4,31.5,35.1,69.5099,2026,-11.8665
San Francisco,113.268,109.306,0.600968,51.2,50.8,15.8,14.1,31.3,29.0,65.8933,2026,-7.00876
Bucknell,98.796,114.073,0.160635,48.5,54.7,19.0,17.9,27.0,31.3,67.0521,2026,-18.1992
Connecticut,123.093,94.9837,0.951719,55.3,45.7,16.8,18.0,35.7,28.7,64.5828,2026,8.85054
New Haven,95.9603,111.552,0.150407,48.7,51.8,17.8,17.1,21.5,26.8,63.389,2026,-13.1226
Southern Indiana,95.9493,114.591,0.114878,43.7,49.4,17.2,16.4,31.4,33.8,67.7208,2026,-20.3442
Florida Gulf Coast,105.169,111.539,0.337097,52.0,53.4,15.9,16.5,31.1,28.2,67.6092,2026,-13.3973
San Jose St.,112.71,116.564,0.404536,49.7,57.1,15.1,17.4,29.3,36.5,65.0139,2026,-13.946
Utah Valley,112.344,103.603,0.717374,55.1,49.0,20.2,21.2,34.8,31.4,68.6316,2026,-2.68722
Missouri,119.946,103.049,0.851477,55.3,51.4,18.0,16.6,35.5,31.4,66.3797,2026,1.16187
Cincinnati,112.311,93.6938,0.889368,50.5,47.3,17.0,18.2,30.6,27.3,67.6512,2026,-1.98645
South Dakota St.,107.462,111.881,0.386173,52.0,51.8,16.1,14.5,30.3,25.1,67.0159,2026,-12.7189
Boston University,111.697,119.155,0.322301,57.5,53.6,17.8,13.0,28.0,28.0,63.1197,2026,-13.6914
Air Force,95.9037,114.023,0.12024,48.9,56.4,21.9,15.1,21.4,31.3,66.3071,2026,-20.243
Bradley,110.771,107.811,0.577234,51.0,52.6,13.8,19.3,27.3,28.2,67.5068,2026,-5.99054
Troy,110.684,109.018,0.543487,51.9,50.1,17.0,16.9,34.8,31.6,65.0841,2026,-6.14178
Gonzaga,120.31,94.0171,0.944584,56.3,46.2,13.7,20.5,34.8,25.9,68.9324,2026,7.37501
South Florida,116.775,101.382,0.835573,50.9,48.4,15.2,18.8,38.2,31.8,71.4015,2026,-0.246908
Stonehill,91.9875,108.399,0.131486,46.9,47.8,19.4,13.4,27.5,27.1,66.3822,2026,-17.5605
Loyola MD,103.54,119.475,0.161625,50.4,54.7,15.5,15.3,27.6,29.0,68.1978,2026,-16.7762
Belmont,120.111,108.991,0.753472,61.0,49.9,18.1,17.4,28.8,29.2,68.968,2026,-0.593575
Siena,107.205,108.909,0.454789,50.6,48.6,16.0,17.1,31.9,29.0,64.6304,2026,-7.76934
Southern Utah,106.35,114.504,0.299536,50.7,53.2,20.3,14.8,28.8,33.6,70.3699,2026,-15.5361
N.C. State,124.079,104.67,0.876116,55.3,53.0,13.1,18.2,28.5,30.3,69.0919,2026,0.350557
Pittsburgh,112.641,105.56,0.67844,51.0,53.4,17.3,16.2,33.9,28.1,63.6523,2026,-7.20262
Furman,106.918,109.022,0.444191,54.8,50.1,17.8,13.7,31.0,27.5,65.8409,2026,-8.72397
Massachusetts,109.908,110.615,0.481568,53.1,52.9,17.8,16.8,33.3,26.1,70.1662,2026,-11.4346
Mount St. Mary's,99.192,108.268,0.267602,50.6,47.2,22.4,15.3,32.3,29.1,67.7992,2026,-12.4735
Bryant,96.7094,120.146,0.0761743,46.9,52.7,20.2,14.6,27.7,31.0,64.2364,2026,-17.9326
Syracuse,115.147,104.685,0.749404,52.6,50.3,16.0,17.4,29.2,33.6,67.3784,2026,-4.49907
Jacksonville St.,105.293,107.982,0.428015,49.7,49.6,17.0,16.2,29.8,28.0,65.096,2026,-12.8512
McNeese St.,113.156,102.127,0.764827,51.0,48.9,14.3,24.6,35.0,35.0,66.1361,2026,0.71163
Quinnipiac,103.718,107.901,0.388232,48.2,48.9,15.9,17.4,34.1,32.0,70.0962,2026,-8.61546
Rhode Island,104.178,103.299,0.524335,50.1,50.4,19.2,21.1,31.0,31.8,65.838,2026,-9.45217
Detroit Mercy,108.804,110.641,0.45201,49.5,52.2,16.0,14.4,33.3,30.8,68.8115,2026,-9.75769
Sam Houston St.,113.901,107.227,0.666953,52.4,51.0,16.7,16.4,36.0,30.0,70.036,2026,-5.31992
East Tennessee St.,107.844,110.052,0.441995,55.3,51.0,15.2,18.5,28.3,27.9,66.0154,2026,-7.43086
Duquesne,110.821,106.667,0.608098,52.3,52.5,17.6,18.3,30.4,29.6,68.8307,2026,-7.52555
Virginia Tech,117.616,103.121,0.819431,52.2,50.8,14.9,17.2,31.9,32.6,67.1896,2026,-0.826439
North Carolina Central,100.184,122.981,0.0864458,47.5,54.5,18.1,19.9,30.0,39.4,65.7477,2026,-13.1276
North Dakota St.,111.426,106.026,0.639062,53.4,51.5,15.6,18.7,33.6,25.7,66.3569,2026,-3.34527
Northwestern St.,100.646,112.699,0.214031,48.6,53.0,18.3,16.9,26.1,32.6,64.7843,2026,-16.2585
Fairfield,105.369,113.078,0.307469,48.8,51.0,15.3,16.8,35.8,29.1,67.0535,2026,-9.91995
Arkansas,127.938,101.644,0.933748,56.5,51.4,12.3,15.7,32.2,31.2,70.9743,2026,7.54808
Cal St. Bakersfield,101.686,117.324,0.161764,45.7,54.0,18.9,17.9,30.4,35.6,70.041,2026,-18.0549
George Washington,117.392,106.952,0.744806,54.6,52.3,17.9,17.8,36.2,28.1,69.3321,2026,-7.67243
UNC Asheville,103.746,111.328,0.307651,51.0,51.3,17.4,15.5,29.8,31.3,64.8071,2026,-12.6768
Dayton,110.095,100.064,0.750001,51.7,50.9,17.4,21.2,27.0,29.2,67.0188,2026,-1.44975
Stephen F. Austin,112.523,104.059,0.710817,51.7,47.9,14.1,17.6,33.9,28.6,65.7078,2026,-0.860291
Arkansas St.,109.814,108.492,0.534768,51.7,50.3,19.8,14.9,38.2,27.0,72.1473,2026,-7.32647
Army,99.6898,118.476,0.120745,49.3,55.1,17.2,15.4,29.6,27.7,67.1612,2026,-17.3938
Oakland,113.794,114.997,0.469793,52.7,54.7,14.7,15.1,31.3,34.4,69.9907,2026,-8.35608
Southeast Missouri St.,101.083,108.168,0.314537,49.8,48.8,16.9,18.1,29.6,28.2,68.9333,2026,-9.30326
Binghamton,98.4012,123.041,0.0711025,50.0,54.3,18.8,13.3,20.9,29.4,65.5221,2026,-20.4286
George Mason,110.838,105.844,0.629516,53.1,49.4,15.9,15.6,31.1,28.3,63.5743,2026,-2.94962
Old Dominion,106.204,112.451,0.341336,50.7,50.8,15.4,14.5,26.0,30.3,68.8931,2026,-15.4344
Green Bay,113.051,114.312,0.468137,54.9,53.6,16.0,13.2,25.1,29.6,62.9565,2026,-9.67441
UNC Greensboro,107.865,119.029,0.243682,52.0,56.2,15.0,13.7,28.1,29.0,67.6678,2026,-15.1759
Little Rock,101.054,116.775,0.159379,49.4,51.8,18.4,18.5,31.5,36.6,66.4641,2026,-16.3855
Austin Peay,108.66,108.187,0.512535,53.0,52.2,15.4,17.9,29.7,28.9,69.2243,2026,-5.26461
Rutgers,110.92,105.915,0.629733,47.5,53.0,15.1,17.1,29.8,33.1,66.6856,2026,-5.34238
Nicholls St.,104.824,112.018,0.317914,50.6,54.4,17.4,20.5,28.1,33.7,68.2513,2026,-12.7607
Sacramento St.,105.49,114.064,0.289339,47.0,55.0,14.1,17.1,25.2,33.4,71.6553,2026,-14.7154
William & Mary,110.394,109.98,0.510793,54.3,51.9,16.5,19.0,26.0,31.5,72.6402,2026,-7.09934
Colgate,107.386,114.692,0.319304,53.3,52.2,14.6,15.3,26.6,29.3,66.8479,2026,-9.99036
USC,113.096,101.324,0.77971,50.4,49.7,17.4,16.3,32.4,32.2,70.7238,2026,-0.876999
Merrimack,106.147,106.391,0.493415,49.1,46.7,14.8,20.4,24.8,39.9,63.497,2026,-6.31182
UNLV,115.511,109.15,0.657326,53.3,52.6,16.9,17.3,31.0,31.5,69.8694,2026,-6.00846
Illinois St.,109.23,103.456,0.651251,53.6,50.0,16.8,16.4,28.6,25.3,66.8172,2026,-5.75435
Manhattan,103.569,121.638,0.135952,47.9,53.9,15.6,16.7,28.6,37.0,67.9657,2026,-16.2905
Utah,114.851,109.38,0.636751,52.0,53.9,16.7,13.3,29.3,31.6,66.3035,2026,-8.8121
Louisiana Tech,103.232,105.142,0.447472,47.4,48.7,18.3,17.8,36.4,31.6,63.9372,2026,-9.30736
Youngstown St.,106.337,108.289,0.447875,53.7,52.3,18.8,17.8,30.4,30.7,67.2549,2026,-12.5828
Jacksonville,103.443,113.898,0.248395,50.0,54.8,17.2,15.0,31.7,29.1,63.5234,2026,-14.8503
Tennessee St.,107.793,111.859,0.395114,50.1,51.2,16.5,20.0,34.9,29.9,70.1366,2026,-5.64657
Stanford,117.067,103.675,0.801708,51.7,51.2,15.5,18.3,32.3,30.1,66.9974,2026,-0.8761
Longwood,103.037,111.75,0.282196,49.7,53.8,19.1,19.8,34.6,27.7,68.5273,2026,-12.7387
Sacred Heart,106.804,118.559,0.23133,52.0,53.5,17.7,14.5,28.6,30.9,68.3997,2026,-15.2425
Western Kentucky,108.069,108.213,0.496182,47.5,51.2,14.5,17.2,31.8,29.5,69.9028,2026,-8.56895
UT Arlington,101.362,102.622,0.464535,47.2,47.4,20.7,18.0,34.9,30.1,64.813,2026,-8.0584
Fordham,103.211,104.213,0.472252,48.6,49.9,17.2,17.2,34.1,26.8,64.2015,2026,-9.43439
Alabama St.,99.6891,111.704,0.21271,47.1,52.2,18.3,18.7,31.9,31.5,69.2833,2026,-16.5845
Wichita St.,111.321,102.018,0.731751,49.5,47.3,15.0,15.9,38.3,29.3,66.2396,2026,-3.75104
Texas Tech,126.304,98.8127,0.943898,56.2,49.4,15.9,14.7,33.3,30.1,66.4082,2026,5.06556
Boise St.,118.125,103.797,0.815617,52.2,52.7,16.9,14.5,33.2,23.6,65.7426,2026,-2.08268
