
"UC Davis",111.748,106.906,0.624666,23-7,23,30,57.3,48.4,39.3,33.3,20.9,17.9,28.6,33.7,62.4819,51.7,46.5,44.1,34.6,0,0,53.7,53.4,39.1,35,62.4819,,,,2015,,,,-0.704817,74.1,
LSU,109.342,95.1512,0.831833,22-11,22,33,50.3,44.6,33.5,29.4,20.2,19.1,33.9,32.9,69.5274,50.1,43.9,33.9,30.9,0,0,57.7,47,28.4,29.2,69.5274,,,,2015,,,,0.449064,68.4,
"St. Francis NY",102.231,103.994,0.450994,22-12,22,34,46.3,47.4,40.9,40.2,19.8,20.2,39.6,28.8,64.3896,47.5,44.7,29.1,36.7,0,0,51.1,47.6,32.5,26.5,64.3896,,,,2015,,,,-6.88139,67.8,
"Fresno St.",102.749,105.972,0.412119,13-17,13,30,47.1,49.4,38.8,44.3,17.2,20.3,25.9,32.7,64.7438,47.2,48,31.3,34.8,0,0,44.9,53.9,33.4,33.4,64.7438,,,,2015,,,,-9.17397,69.3,
UMKC,98.5598,108.933,0.240337,12-19,12,31,46.1,51.6,40.3,39.8,20,23.6,31.7,36.5,63.518,43.7,52.2,33.4,33.6,0,0,51.7,57.4,36.9,35.6,63.518,,,,2015,,,,-13.8827,69.6,
Baylor,117.671,94.9518,0.921799,23-10,23,33,49.8,45.8,38.6,32.1,20.1,19.3,41.9,31.5,61.4342,46.1,46.4,38.2,29.8,0,0,60.3,69.6,33.5,35.7,61.4342,,,,2015,,,,4.78146,67,
"Oral Roberts",106.223,109.291,0.418865,17-15,17,32,48.1,51,44.5,37.8,17.6,18.6,29.5,31.3,65.1777,45.6,48.8,35.8,37.5,0,0,46.2,46.1,30.4,30,65.1777,,,,2015,,,,-8.11226,72.3,
Ohio,102.718,108.161,0.355774,10-20,10,30,49.8,49.3,28.9,32.2,18.7,15.4,25.9,30.5,66.2256,49,46.8,34,35.9,0,0,46.6,45.9,38,34.6,66.2256,,,,2015,,,,-13.1702,73.5,
Winthrop,105.075,105.616,0.485234,16-13,16,29,50.8,47,35.9,38.4,17.7,19,29.4,32.3,65.6088,49.2,45.9,35.5,32.7,0,0,47.6,45.9,39.1,33.7,65.6088,,,,2015,,,,-8.7044,72.5,
"Northern Illinois",102.118,105.16,0.416393,13-16,13,29,47.6,51.8,47.1,40.9,21.7,21.4,36.4,31.1,62.1602,47.2,52.5,32.2,33.9,0,0,45,54.6,30.7,43.3,62.1602,,,,2015,,,,-8.77351,67.4,
"Georgia Tech",103.654,95.312,0.724106,12-19,12,31,44.4,49.2,31.1,33.8,19.6,18,38.7,25.8,63.5666,46.1,49.9,26.7,31.9,0,0,49.3,54.4,27.3,32.8,63.5666,,,,2015,,,,-6.24156,64.8,
"Kent St.",107.456,103.394,0.609,22-12,22,34,49.8,45.8,37.1,39.5,17.8,18.2,33.6,32.7,61.3893,46.7,44.8,36.6,32.1,0,0,45.3,47.6,37.1,29.7,61.3893,,,,2015,,,,-4.41713,65.9,
"High Point",106.712,106.886,0.495318,20-10,20,30,51.9,51.3,34.1,31.5,17.5,19.8,30.6,31.5,62.2044,49.3,49.8,38.6,35.8,0,0,55.1,50.3,30.6,39,62.2044,,,,2015,,,,-3.68205,73.8,
"Weber St.",100.248,106.928,0.32261,11-17,11,28,48,50.8,46,31.5,20.5,16.6,28.8,30.2,62.6034,45,49.6,34.9,35.9,0,0,55.1,47.5,40.4,27.7,62.6034,,,,2015,,,,-11.6134,74.6,
Maine,94.4624,114.944,0.0947665,3-27,3,30,46.7,55.8,27.7,36.6,21.6,19,23.5,31.7,65.9718,45.5,55.6,32.6,37.4,0,0,60.7,56.5,37.9,36.6,65.9718,,,,2015,,,,-20.5868,72.6,
Radford,104.593,105.954,0.462883,19-12,19,31,50,48.4,35.4,36.3,18.1,18.8,34.5,32.7,64.6386,50.5,47.8,32.6,33.4,0,0,49.5,45.5,32.8,28.8,64.6386,,,,2015,,,,-6.11651,68.6,
Kansas,114.892,92.8668,0.920381,27-9,27,36,49.4,44.6,42.6,33.8,19.2,17.5,34.9,31.6,66.5888,46.4,43.4,37.9,31.5,0,0,54.7,48.6,28.4,32,66.5888,,,,2015,,,,8.74019,72.4,
SMU,112.911,96.6547,0.856654,26-7,26,33,52.1,45.7,43.8,31.2,19.5,20.3,36.6,29.2,62.9948,51.3,42.9,36.3,32.7,0,0,63,61.3,23.1,45.7,62.9948,,,,2015,,,,3.2961,70.2,
Richmond,108.492,96.6773,0.790164,21-14,21,35,52.1,46,32.9,33.5,15.6,21.1,22.2,33.4,61.5366,52.8,46.2,34,30.3,0,0,56.2,42.6,37.3,29.3,61.5366,,,,2015,,,,-3.36327,69,
Providence,113.018,95.8905,0.868746,22-12,22,34,48.4,48.2,40.7,39.3,18.1,19.7,35.2,29,65.1325,48.9,47.1,31.3,33.3,0,0,57.2,54.1,28.9,36.3,65.1325,,,,2015,,,,3.55236,70.7,
Louisville,110.968,89.6268,0.921021,27-9,27,36,47.7,44,38.7,33.3,17.2,21.3,34.7,30.8,64.9462,48.4,43.3,30.7,30.3,0,0,47.7,55.3,31.4,31.8,64.9462,,,,2015,,,,5.66077,66.8,
Davidson,120.207,104.247,0.837287,23-8,23,31,55.4,49.3,28.5,34.6,14.1,17,29.6,30.4,66.5731,53.1,51.4,38.7,30,0,0,60.9,49.7,45.6,32.7,66.5731,,,,2015,,,,1.82011,69.6,
"St. Bonaventure",104.254,100.534,0.602982,18-13,18,31,47.1,48.4,37.9,33.9,18.9,19.7,35,29,64.3697,47.1,45.3,31.4,36.2,0,0,52.3,57.4,29.2,34.4,64.3697,,,,2015,,,,-5.23995,70.6,
"North Florida",107.34,106.769,0.515325,20-12,20,32,53.6,47.9,39.7,34.1,18.3,17.9,29.2,31.8,66.8448,51.1,48.3,38.1,31.3,0,0,54.3,46.6,42.1,27.6,66.8448,,,,2015,,,,-4.9182,72.6,
"Missouri St.",98.4313,106.463,0.288642,9-20,9,29,45.4,49.6,31.7,36.8,19.5,16.4,29.7,30,61.2443,44.5,46.6,31.4,36.9,0,0,53.2,55.6,31.9,33.9,61.2443,,,,2015,,,,-11.9901,74,
Vanderbilt,115.895,101.581,0.819962,20-14,20,34,54.4,46.6,42.4,34.4,20,18.1,31.9,33.1,63.0018,51.5,44.5,39.6,34,0,0,64.8,49.2,36.6,32.9,63.0018,,,,2015,,,,-2.58102,71.3,
"Washington St.",109.143,109.456,0.491753,13-18,13,31,49.6,52.4,39.7,34.1,17.3,14.1,26.4,30.3,67.1882,48.7,50.8,34.2,37.4,0,0,61,48,36.6,29.6,67.1882,,,,2015,,,,-6.79571,72,
Akron,105.408,99.0277,0.672166,20-14,20,34,49.4,45.5,31.3,41,18.8,18.8,33.3,31.5,63.4358,46.7,43.8,34.9,33,0,0,53.6,48.5,47.8,30.7,63.4358,,,,2015,,,,-6.65565,66,
"Bowling Green",106.395,102.169,0.614469,21-11,21,32,49.3,47.2,32.4,32.2,18.4,19.5,31.6,29.5,63.2104,48.6,46.1,33.8,32.6,0,0,52,48.4,36.7,37.7,63.2104,,,,2015,,,,-3.93315,71.9,
Memphis,106.635,97.2212,0.743246,18-14,18,32,48.4,44.4,31.6,38.7,20.2,19.2,37,31.6,66.0269,48.1,43.8,32.8,30.4,0,0,57.4,54.2,27.7,30.9,66.0269,,,,2015,,,,-5.20078,66.6,
"Central Arkansas",91.4166,118.057,0.0501637,2-27,2,29,48.8,55,39.3,42.5,25.6,18.3,28,36.7,69.2644,46.5,54.4,35.3,37.6,0,0,55.9,52.9,36.5,28.8,69.2644,,,,2015,,,,-22.73,67.8,
"Murray St.",116.304,104.14,0.780802,27-6,27,33,54.3,46.8,41.2,36.6,17.1,18.7,35.9,32.5,66.3907,52.6,44.9,38.3,33.7,0,0,56.7,51,34.5,34.6,66.3907,,,,2015,,,,0.265306,69.5,
American,101.761,105.259,0.404023,17-16,17,33,53.4,51,34.4,33,19.4,21.8,21.3,31.6,56.5537,51.8,50.9,37.4,34.2,0,0,59.7,51.1,38.6,32.6,56.5537,,,,2015,,,,-9.67518,70.5,
"Notre Dame",126.963,100.9,0.933534,32-6,32,38,58.3,47.9,36.7,24.1,14.5,17.3,27.9,32.2,63.3024,58.2,47.4,39,32.6,0,0,54.9,50,37.6,31.5,63.3024,,,,2015,,,,8.4422,74.2,
Creighton,111.303,102.144,0.7286,14-19,14,33,49.4,50.5,36.3,33.4,18.4,17.1,31.3,28.1,62.4338,47.6,46.9,34.6,38,0,0,60.2,54.9,42.7,35.7,62.4338,,,,2015,,,,-5.88552,72.5,
Duke,126.79,92.8024,0.973109,35-4,35,39,56.6,46.5,39.8,23.9,16.3,18.6,35.8,30.2,65.7698,55.9,46.3,38.7,31.4,0,0,53.5,47,33.4,27.8,65.7698,,,,2015,,,,10.5568,69.9,
