AdjOE_diff,AdjDE_diff,DRB_diff,y
20.73100000000001,-1.5734000000000066,-2.3000000000000007,1
-9.980999999999995,19.173000000000002,1.3999999999999986,0
-10.943999999999988,-4.452799999999996,-3.0,0
13.786000000000001,-2.9529999999999887,-4.0,1
-1.9089999999999918,-1.5811999999999955,-2.5,1
10.507999999999996,-1.1632000000000033,-4.600000000000001,1
7.064999999999998,-12.253500000000003,-5.199999999999999,1
-9.321999999999989,-3.280600000000007,3.5000000000000036,0
-2.3429999999999893,-0.06940000000000168,-1.8999999999999986,0
-16.162999999999997,3.0870000000000033,-0.1999999999999993,1
1.5379999999999967,5.785699999999991,-0.5,0
-3.8349999999999937,-11.723299999999995,1.9000000000000021,0
-1.1749999999999972,0.9271999999999991,-0.09999999999999787,1
9.149000000000001,-3.5013000000000005,-4.199999999999999,1
13.331999999999994,0.8781000000000034,-1.0,1
-16.283100000000005,12.249499999999998,3.5,0
-14.36399999999999,11.387600000000006,7.0000000000000036,0
2.631999999999991,1.1113,-4.099999999999998,0
1.2219999999999942,-6.210000000000008,2.6999999999999993,0
1.2820000000000107,5.670900000000003,1.0,0
13.854,-2.8684000000000083,3.700000000000003,1
12.593999999999994,3.2254999999999967,0.3000000000000007,1
7.554999999999993,0.09159999999999968,-1.8000000000000007,1
4.623999999999995,12.284999999999997,-1.5,0
-4.543000000000006,4.015500000000003,4.5,0
-2.4869999999999948,5.891500000000008,2.1999999999999993,0
5.958000000000013,2.4140000000000015,-4.199999999999999,0
5.2309999999999945,4.1614999999999895,-2.8000000000000007,1
0.695999999999998,3.3345000000000056,3.5,1
-7.423999999999992,0.9542000000000002,-0.6999999999999993,1
-8.447000000000003,8.410200000000003,3.6000000000000014,0
-6.878,4.882899999999992,0.29999999999999716,0
2.064000000000007,-7.389899999999997,-7.4999999999999964,1
-6.727999999999994,3.274000000000001,2.099999999999998,0
1.2819999999999965,2.5008000000000123,0.6999999999999993,1
3.152000000000001,8.269199999999998,0.6000000000000014,0
-3.4750000000000085,3.548500000000004,4.600000000000001,0
6.081999999999994,7.548899999999989,-4.299999999999997,0
1.6610000000000014,-8.70020000000001,3.0000000000000036,0
-6.820999999999998,-6.596199999999996,-3.0,0
4.956999999999994,5.711699999999993,1.6999999999999993,1
-2.8859999999999957,10.678600000000003,0.8000000000000007,0
6.471000000000004,8.589500000000001,0.09999999999999787,1
7.068999999999988,3.9542999999999893,-5.299999999999997,0
7.817000000000007,3.706099999999992,0.8000000000000007,0
3.3549999999999898,-2.9380000000000024,-4.799999999999997,0
5.499000000000009,-0.2664000000000044,-2.3000000000000007,0
-4.657999999999987,-4.921999999999997,3.099999999999998,1
4.9273000000000025,-3.0160000000000053,2.200000000000003,0
-6.38300000000001,-0.9629999999999939,3.0,1
2.6119999999999948,1.3008999999999986,-2.799999999999997,0
4.491,1.7090000000000032,-4.099999999999998,0
14.834000000000003,-20.5235,-12.200000000000003,1
-10.229,0.5636000000000081,-6.900000000000002,0
-2.212999999999994,-2.8689999999999998,-3.3000000000000007,1
-3.706000000000003,-2.048500000000004,1.3999999999999986,1
-1.975999999999999,13.422300000000007,-0.3000000000000007,0
-6.0020000000000095,5.094200000000001,3.299999999999997,1
24.686300000000003,-17.8369,0.9000000000000021,1
6.2960000000000065,3.940399999999997,-2.6999999999999993,1
16.790000000000006,-2.2727000000000004,2.8000000000000007,1
-17.923999999999992,2.0279999999999916,-6.900000000000002,0
-5.167000000000002,0.7787999999999897,-1.3999999999999986,0
-14.61800000000001,3.884299999999996,3.5,1
-0.49500000000000455,-2.222200000000001,0.5999999999999979,0
3.3870000000000005,-9.596399999999988,-1.2000000000000028,1
-11.555000000000007,22.82650000000001,3.3000000000000007,0
-3.7439999999999998,4.042600000000007,4.099999999999998,0
4.212999999999994,-0.682699999999997,0.6000000000000014,0
23.941000000000003,-12.257599999999996,-5.699999999999999,1
-19.227999999999994,7.291499999999999,-4.300000000000001,0
-4.86999999999999,-10.123999999999995,-0.09999999999999787,1
-8.73899999999999,7.1982,-0.6000000000000014,0
3.9819999999999993,-9.29849999999999,0.10000000000000142,1
4.841999999999999,-0.45120000000000005,3.1000000000000014,1
8.735,0.019900000000006912,-1.5,1
-12.959000000000003,4.937300000000008,0.10000000000000142,0
5.845999999999989,-13.406599999999997,5.399999999999999,1
-3.5220000000000056,-3.4239999999999924,1.1000000000000014,0
7.056000000000012,7.334400000000002,5.699999999999999,0
2.965999999999994,-22.186800000000005,-5.400000000000002,1
